Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1005461,1.10014E+11,LINCOLN COUNTY LANDFILL,CROUSE,NC,28033,5291 CROUSE RD,LINCOLN COUNTY,35.43,-81.35,562212,HH,Waste,"45,534.25",,"45,534.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,534.25",,,,N,N,N
1002114,1.10002E+11,LINCOLN ELECTRIC CO *,CLEVELAND,OH,44117,22801 SAINT CLAIR AVENUE,CUYAHOGA COUNTY,41.59,-81.52,333992,C,Other,"24,139.46","24,114.80",11.25,13.41,,,,,,,,,,"24,139.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004668,1.10025E+11,LINCOLNLAND AGRI-ENERGY LLC,PALESTINE,IL,62451,10406 N 1725TH ST,CRAWFORD COUNTY,39,-87.63,325193,"C,II","Other,Waste","78,784.50","78,670.90",69.5,44.1,,,,,,,,,,"78,752.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,,,N,N,N
1003737,1.10025E+11,LINCOLNWAY ENERGY LLC,NEVADA,IA,50201,59511 WEST LINCOLN HWY,STORY COUNTY,42.02,-93.51,325193,"C,II","Other,Waste","94,972.09","94,620.80",298.25,53.04,,,,,,,,,,"94,718.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.75,,,N,N,N
1002119,1.10002E+11,"LINDE - WHITING, IN 1-4",EAST CHICAGO,IN,46312,2551 DICKEY ROAD,LAKE COUNTY,41.67,-87.47,325120,"C,P,PP","Chemicals,Suppliers of CO2","168,250.24","168,246.40",1.75,2.09,,,,,,,,,,"3,650.94",,,,,,,,,,,"164,599.30",,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N
1002120,1.10002E+11,"LINDE - WHITING, IN 5&6",East Chicago,IN,46312,2551 Dickey Road,LAKE COUNTY,41.67,-87.47,325120,"C,P",Chemicals,"1,610,102.99","1,610,100.80",1,1.19,,,,,,,,,,"2,313.29",,,,,,,,,,,"1,607,789.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003049,1.10044E+11,"LINDE GAS NORTH AMERICA LLC, CLEARLAKE PLANT",PASADENA,TX,77507,9502 BAYPORT DRIVE,HARRIS COUNTY,29.62,-95.06,325120,P,Chemicals,"584,309.40","584,309.40",,,,,,,,,,,,,,,,,,,,,,,"584,309.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005941,1.10044E+11,LINDE INC,OREGON,OH,43616,2226 NAVARRE AVE,LUCAS COUNTY,41.64,-83.5,325120,"C,P",Chemicals,"539,884.60","539,884.60",,,,,,,,,,,,67.9,,,,,,,,,,,"539,816.70",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006732,1.10065E+11,LINDE ONTARIO CA,ONTARIO,CA,91761,5705 EAST AIRPORT DRIVE,SAN BERNARDINO COUNTY,34.06,-117.53,325120,"C,P",Chemicals,"74,748.80","74,748.80",,,,,,,,,,,,7,,,,,,,,,,,"74,741.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006562,1.10001E+11,LINDE TEXAS CITY,TEXAS CITY,TX,77590,703 6TH STREET SOUTH,GALVESTON COUNTY,29.38,-94.9,325120,"C,P",Chemicals,"398,721.71","398,696.50",11.5,13.71,,,,,,,,,,"24,014.91",,,,,,,,,,,"374,706.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005288,1.10001E+11,LINWOOD MINING & MINERALS CORPORATION,DAVENPORT,IA,52804,401 EAST FRONT STREET,SCOTT COUNTY,41.46,-90.69,212312,"C,S",Minerals,"340,539.31","340,101.20",134.75,303.36,,,,,,,,,"5,891.20","159,942.31",,,,,,,,,,,,,,"180,597.00",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006856,1.10001E+11,LION ELASTOMERS ORANGE PLANT,ORANGE,TX,77630,5713 FM RD 1006,ORANGE COUNTY,30.04,-93.83,325212,C,Other,"54,486.84","54,430.40",25.75,30.69,,,,,,,,,,"54,486.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007861,1.10017E+11,LION OIL CO-EL DORADO REFINERY,EL DORADO,AR,71730,1000 MCHENRY,UNION COUNTY,33.2,-92.68,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","669,188.06","665,853.40","1,592.25","1,742.41",,,,,,,,,,"515,057.87",,,,,,,,,,,"10,452.80",,,,,,,,,,,,,,"143,677.38",,,,,,,,,,,,N,N,N
1001628,1.1007E+11,LISBURNE PRODUCTION CENTER,Prudhoe Bay,AK,99734,,NORTH SLOPE BOROUGH,70.29,-148.43,211111,"C,W-PROC",Petroleum and Natural Gas Systems,"682,448.83","665,907.30","16,195.25",346.28,,,,,,,,,,"564,674.89",,,,,,,,,,,,,,,,,,,117773.934,,,,,,,,,,,,,,,,,,N,N,N
1006302,1.10002E+11,LITTLE DIXIE LANDFILL,RIDGELAND,MS,39157,1716 NORTH COUNTY LINE ROAD,MADISON COUNTY,32.41,-90.24,562212,"C,HH",Waste,"56,518.55",3.3,"56,515.25",,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,515.25",,,,N,N,N
1004543,1.10002E+11,LITTLE ROCK CITY SW LANDFILL,LITTLE ROCK,AR,72206,10803 IRONTON CUTOFF ROAD,PULASKI COUNTY,34.65,-92.3,562212,"C,HH",Waste,"73,152.70",144.4,"73,008.00",0.3,,,,,,,,,,144.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,008.00",,,,N,N,N
1002995,1.10036E+11,"LITTLE SIOUX CORN PROCESSORS, LLC",MARCUS,IA,51035,4808 F AVENUE,CHEROKEE COUNTY,42.82,-95.76,325193,C,Other,"174,806.39","174,626.10",82.25,98.04,,,,,,,,,,"174,806.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006229,1.10006E+11,LIVE OAK LANDFILL & RECYLING CENTER,CONLEY,GA,30288,1189 HENRICO RD,DEKALB COUNTY,33.67,-84.34,562212,HH,Waste,"8,040.75",,"8,040.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,040.75",,,,N,N,N
1006860,1.10041E+11,LIVE OAK LIMITED,BAKERSFIELD,CA,93308,7001 GRANITE ROAD,KERN COUNTY,35.61,-118.94,221112,D,Power Plants,"13,729.80","13,716.10",6.25,7.45,,,,,,,,,,,"13,729.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002249,1.10001E+11,LIVINGSTON LANDFILL,PONTIAC,IL,61764,14206 E 2100 N RD,LIVINGSTON COUNTY,40.93,-88.66,562212,"C,HH",Waste,"158,003.25",8.5,"157,994.75",,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157,994.75",,,,N,N,N
1010767,1.10001E+11,LODI ENERGY CENTER,LODI,CA,95242,12745 N. THORNTON ROAD,SAN JOAQUIN COUNTY,38.09,-121.38,221112,D,Power Plants,"284,147.70","283,858.90",131.75,157.05,,,,,,,,,,,"284,147.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002771,1.10044E+11,LOGAN ALUMINUM INC,RUSSELLVILLE,KY,42276,6920 LEWISBURG RD,LOGAN COUNTY,36.94,-86.94,331315,C,Metals,"177,891.68","177,708.10",83.75,99.83,,,,,,,,,,"177,891.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000064,1.10001E+11,LONE STAR GAS LIQUIDS,SHAFTER,CA,93263,19430 BEECH AVENUE,KERN COUNTY,35.45,-119.26,211112,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","64,433.25","63,964.50",274.75,194,,,,,,,,,,"64,240.30",,,,,,,,,,,,,,,,,,,192.95,,,,,,,,,,,,,,,,,,N,N,N
1004289,1.10001E+11,LONE STAR IND INC DBA BUZZI UNICEM USA PRYOR CEMENT PLANT,PRYOR,OK,74361,2430 S. 437  ,MAYES COUNTY,36.27,-95.22,327310,"C,H",Minerals,"366,566.87","365,591.00",345,630.87,,,,,,,,,,"177,744.47",,,,,"188,822.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006112,1.1E+11,LONE STAR INDUSTRIES,CAPE GIRARDEAU,MO,63701,2524 SOUTH SPRIGG STREET,CAPE GIRARDEAU COUNTY,37.27,-89.54,327310,"C,H",Minerals,"925,746.15","923,750.60",744.25,"1,251.30",,,,,,,,,"37,840.60",112,,,,,"925,634.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005302,1.10057E+11,LONE STAR INDUSTRIES INC,GREENCASTLE,IN,46135,3301 SOUTH COUNTY ROAD 150 W,PUTNAM COUNTY,39.62,-86.87,327310,"C,H",Minerals,"1,059,314.17","1,055,757.40","1,250.25","2,306.52",,,,,,,,,"85,500.00","1,258.63",,,,,"1,058,055.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006795,1.10044E+11,LONGVIEW GAS PLANT,Longview,TX,75603,268 Milam Road,GREGG COUNTY,32.41,-94.7,211112,"C,W-PROC",Petroleum and Natural Gas Systems,"20,279.20","18,251.00","2,020.75",7.45,,,,,,,,,,"7,519.97",,,,,,,,,,,,,,,,,,,12759.228,,,,,,,,,,,,,,,,,,N,N,N
1006107,1.10014E+11,LOPEZ CANYON LANDFILL,LAKE VIEW TERRACE,CA,91342,11950 LOPEZ CANYON RD,LOS ANGELES COUNTY,34.29,-118.4,562212,HH,Waste,"85,344.25",,"85,344.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85,344.25",,,,N,N,N
1007969,1.10021E+11,LORAIN COUNTY LANDFILL I & II,OBERLIN,OH,44074,43502 OBERLIN-ELYRIA ROAD,LORAIN COUNTY,41.29,-82.17,562212,"C,HH",Waste,"116,942.70",27.7,"116,915.00",,,,,,,,,,,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,915.00",,,,N,N,N
1002247,1.10011E+11,LOS ALAMOS NATIONAL LABORATORY,LOS ALAMOS,NM,87544,3747 West Jemez Road,LOS ALAMOS COUNTY,35.87,-106.32,541712,C,Other,"42,558.49","42,513.80",20.25,24.44,,,,,,,,,,"42,558.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007147,1.10044E+11,LOU MED CENTER STEAM PLANT,LOUISVILLE,KY,40202,235 ABRAHAM FLEXNER WAY,JEFFERSON COUNTY,38.25,-85.75,221330,C,Power Plants,"83,396.57","82,812.60",214.75,369.22,,,,,,,,,,"83,396.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003855,1.10038E+11,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,GRAND JUNCTION,IA,50107,1149 U AVENUE,GREENE COUNTY,42.06,-94.24,325193,C,Other,"179,896.97","179,711.20",84.75,101.02,,,,,,,,,,"179,896.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002988,1.10033E+11,LOUIS DREYFUS COMPANY AGRICULTURAL INDUSTRIES LL,CLAYPOOL,IN,46510,7344 STATE ROAD 15 SOUTH,KOSCIUSKO COUNTY,41.13,-85.89,311222,C,Other,"88,205.47","88,114.50",41.5,49.47,,,,,,,,,,"88,205.47",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004127,1.10038E+11,LOUISIANA PIGMENT CO LP,WESTLAKE,LA,70669,3300 BAYOU D'INDE RD,CALCASIEU PARISH,30.2,-93.31,325131,"C,EE",Chemicals,"265,566.60","265,456.40",50,60.2,,,,,,,,,,"105,101.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,465.40",,,,,,,N,N,N
1006955,1.10044E+11,LOUISIANA STATE UNIVERSITY - LSU,BATON ROUGE,LA,70803,,EAST BATON ROUGE PARISH,30.41,-91.18,611310,C,Other,"95,731.64","95,633.00",45,53.64,,,,,,,,,,"95,731.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005362,1.10041E+11,LOUISIANA TECH UNIVERSITY,RUSTON,LA,71270,1200 Lomax Dr.,LINCOLN PARISH,32.53,-92.65,221330,C,Power Plants,"34,712.12","34,676.50",16.25,19.37,,,,,,,,,,"34,712.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005287,1.10002E+11,LOYOLA UNIVERSITY MEDICAL CENTER,MAYWOOD,IL,60153,2160 S FIRST AVE,COOK COUNTY,41.86,-87.84,622110,C,Other,"25,830.25","25,803.40",12.25,14.6,,,,,,,,,,"25,830.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000135,1.10016E+11,"LSP University Park, LLC",UNIVERSITY PARK,IL,60466,787 INDUSTRIAL DRIVE,Will,41.44,-87.75,221112,D,Power Plants,"242,590.78","242,344.60",112.38,133.8,,,,,,,,,,,"242,590.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006602,1.10005E+11,LUBBOCK POWER & LIGHT BRANDON STATION,LUBBOCK,TX,79409,,LUBBOCK COUNTY,33.59,-101.89,221112,C,Power Plants,"5,721.03","5,715.00",2.75,3.28,,,,,,,,,,"5,721.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000619,1.1E+11,LUBRIZOL BAYPORT PLANT,PASADENA,TX,77507,12801 BAY AREA BOULEVARD,HARRIS COUNTY,29.64,-95.05,325199,C,Chemicals,"32,157.23","32,123.80",15.25,18.18,,,,,,,,,,"32,157.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000618,1.1E+11,LUBRIZOL CORPORATION,PAINESVILLE,OH,44077,155 FREEDOM ROAD,LAKE COUNTY,41.72,-81.27,325199,C,Chemicals,"30,873.63","30,841.00",14.75,17.88,,,,,,,,,,"30,873.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000620,1.10057E+11,LUBRIZOL DEER PARK PLANT,DEER PARK,TX,77536,41 TIDAL ROAD,HARRIS COUNTY,29.72,-95.11,325199,C,Chemicals,"108,900.34","108,788.00",51.25,61.09,,,,,,,,,,"108,900.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002355,1.10001E+11,LUCERNE GAS PLANT,GREELEY,CO,80631,31495 COUNTY ROAD 43,WELD COUNTY,40.46,-104.66,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"226,105.03","220,725.80","5,309.50",69.73,,,,,,,,,,"119,722.30",,,,,,,,,,,,,,,,,,,106382.732,,,,,,,,,,,,,,,,,,N,N,N
1004714,1.1E+11,LUCITE BEAUMONT SITE,NEDERLAND,TX,77627,6350 NORTH TWIN CITY HIGHWAY,JEFFERSON COUNTY,30.01,-94.03,325211,C,Other,"143,293.76","143,145.80",67.5,80.46,,,,,,,,,,"143,293.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001214,1.1E+11,LUCITE INTERNATIONAL INC,MEMPHIS,TN,38127,2665 FITE ROAD,SHELBY COUNTY,35.27,-89.97,325199,C,Chemicals,"58,416.88","58,356.60",27.5,32.78,,,,,,,,,,"58,416.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002286,1.10001E+11,LUNDAY-THAGARD COMPANY,SOUTH GATE,CA,90280,9301 SOUTH GARFIELD AVENUE,LOS ANGELES COUNTY,33.95,-118.17,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","38,579.81","37,881.20",670,28.61,,,,,,,,,,"36,282.40",,,,,,,,,,,,,,,,,,,,,,,,,"2,297.41",,,,,,,,,,,,N,N,N
1006175,1.10021E+11,LUZ SOLAR PARTNERS VIII & IX LTD.,HINKLEY,CA,92347,43880 HARPER LAKE ROAD,SAN BERNARDINO COUNTY,35.03,-117.35,221119,C,Power Plants,"30,708.38","30,676.60",14.5,17.28,,,,,,,,,,"30,708.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005280,1.10021E+11,LYON COUNTY,LYND,MN,56157,2025 - 200TH Avenue,LYON COUNTY,44.35,-95.9,562212,"C,HH",Waste,"37,111.15",7.9,"37,103.25",,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,103.25",,,,N,N,N
1004310,1.1001E+11,LYON DEVELOPMENT LF,NEW HUDSON,MI,48165,5380  S MILFORD ROAD,OAKLAND COUNTY,42.51,-83.62,562212,HH,Waste,"7,513.50",,"7,513.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,513.50",,,,N,N,N
1007562,1.1E+11,LYONDELL CHEMICAL CHANNELVIEW,CHANNELVIEW,TX,77530,2502 SHELDON RD.,HARRIS COUNTY,29.82,-95.11,325110,"C,MM-EXP","Chemicals,Petroleum Product Suppliers","377,738.14","376,872.90",289.5,575.74,,,,,,,,,,"377,738.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004807,1.10044E+11,"LYONDELLBASELL ACETYLS LLC, LA PORTE METHANOL PLANT",LA PORTE,TX,77571,11603 STRANG ROAD,HARRIS COUNTY,29.7,-95.05,325199,X,Chemicals,"3,167.40","3,167.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,167.40",,,,,,,,,,,,,N,N,N
1002072,1.10024E+11,"LYONDELLBASELL ACETYLS LLC, LA PORTE SYNGAS PLANT",LA PORTE,TX,77571,11603 STRANG ROAD,HARRIS COUNTY,29.71,-95.06,325120,P,Chemicals,"1,371,559.00","1,371,559.00",,,,,,,,,,,,,,,,,,,,,,,"1,371,559.00",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006539,1.10001E+11,La Cygne Generating Station,LA CYGNE,KS,66040,25166 E 2200 RD,Linn,38.35,-94.64,221112,"C,D",Power Plants,"4,258,928.80","4,236,605.20","1,121.50","21,202.10",,,,,,,,,,"11,124.17","4,247,804.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012903,1.1007E+11,La Gloria Ranch Landfill,Edinburg,TX,78541,23485 N. Moorefield Road,HIDALGO COUNTY,26.4,-98.33,562212,HH,Waste,"24,548.00",,"24,548.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,548.00",,,,N,N,N
1011838,1.1007E+11,La Luz Energy Center,Belen,NM,87002,225 Harrison Road,VALENCIA COUNTY,34.61,-106.73,221112,D,Power Plants,"5,796.43","5,790.40",2.75,3.28,,,,,,,,,,,"5,796.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001339,1.10003E+11,La Paloma Generating Plant,MCKITTRICK,CA,93251,1760 WEST SKYLINE ROAD,Kern,35.3,-119.59,221112,"C,D",Power Plants,"1,183,629.61","1,182,427.30",548.5,653.81,,,,,,,,,,1.3,"1,183,628.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010702,1.10034E+11,La Porte Steam Methane Reformer,La Porte,TX,77571,11450 W. Fairmont Parkway,HARRIS COUNTY,29.65,-95.05,325120,P,Chemicals,"731,480.50","731,480.50",,,,,,,,,,,,,,,,,,,,,,,"731,480.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000192,1.1E+11,Labadie,LABADIE,MO,63055,226 LABADIE POWER PLANT ROAD,Franklin,38.56,-90.84,221112,D,Power Plants,"15,207,320.15","15,088,100.50","43,609.00","75,610.65",,,,,,,,,,,"15,207,320.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011632,1.10007E+11,Labcorp Early Development Laboratories Inc.,Madison,WI,53704,3301 Kinsman Blvd.,DANE COUNTY,43.13,-89.33,541711,C,Other,"11,570.56","11,558.50",5.5,6.56,,,,,,,,,,"11,570.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007814,1.10016E+11,Lacy Lakeview RDF,Waco,TX,76705,677 Selby Lane,MCLENNAN COUNTY,31.6,-97.06,562212,HH,Waste,"61,652.00",,"61,652.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,652.00",,,,N,N,N
1001161,1.10033E+11,Ladysmith Combustion Turbine Sta,WOODFORD,VA,22580,8063 CEDON ROAD,Caroline,38.06,-77.51,221112,"C,D",Power Plants,"323,888.13","323,468.70",170,249.43,,,,,,,,,,"5,255.83","318,632.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005360,1.10057E+11,Lafarge Ravena Cement Plant,RAVENA,NY,12143,1916 ROUTE 9 WEST,ALBANY COUNTY,42.5,-73.81,327310,"C,H",Minerals,"561,154.73","559,507.70",600.75,"1,046.28",,,,,,,,,,557.25,,,,,"560,597.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007457,1.10007E+11,Lagoon Creek,BROWNSVILLE,TN,38012,615 ELM TREE RD,Haywood,35.66,-89.4,221112,"C,D",Power Plants,"1,328,030.51","1,326,678.60",615.85,736.06,,,,,,,,,,668.72,"1,327,361.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001432,1.10033E+11,Lake Catherine,JONES MILL,AR,72105,HIGHWAY 270 9 MILES WEST OF MALVERN,Hot Spring,34.43,-92.9,221112,"C,D",Power Plants,"70,256.34","70,185.10",32.5,38.74,,,,,,,,,,"1,061.00","69,195.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007503,1.10036E+11,Lake Hubbard,SUNNYVALE,TX,75182,555 BARNES RD,Dallas,32.84,-96.55,221112,D,Power Plants,"107,474.15","107,365.10",49.75,59.3,,,,,,,,,,,"107,474.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001338,1.10013E+11,Lake Road Generating Company,DAYVILLE,CT,6241,56 ALEXANDER PARKWAY,Windham,41.87,-71.89,221112,D,Power Plants,"1,945,373.64","1,943,398.10",901.25,"1,074.29",,,,,,,,,,,"1,945,373.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006852,1.10014E+11,Lake Road Generating Station,ST JOSEPH,MO,64504,1413 LOWER LAKE RD,Buchanan,39.72,-94.88,221112,"C,D",Power Plants,"252,215.04","251,253.80",81.25,879.99,,,,,,,,,,"247,999.46","4,215.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000454,1.10025E+11,Lake Side Power Plant,VINEYARD,UT,84058,1825 NORTH PIONEER LANE,Utah,40.33,-111.75,221112,"C,D",Power Plants,"1,356,155.58","1,354,779.00",628,748.58,,,,,,,,,,"5,912.93","1,350,242.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000203,1.10009E+11,Lakefield Junction Generating,TRIMONT,MN,56176,2159 20TH AVE,Martin,43.8,-94.84,221112,"C,D",Power Plants,"51,728.86","51,675.70",24.25,28.91,,,,,,,,,,144.2,"51,584.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010760,1.10056E+11,Lakeway Sanitation & Recycling Class I,Lowland,TN,37778,5155 Enka Highway,HAMBLEN COUNTY,36.15,-83.2,562212,"C,HH",Waste,"57,117.40",20.4,"57,097.00",,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,097.00",,,,N,N,N
1001283,1.1E+11,Lakewood Cogeneration,LAKEWOOD,NJ,8701,123 ENERGY WAY,Ocean,40.06,-74.17,221112,"C,D",Power Plants,"406,423.74","406,001.10",190.5,232.14,,,,,,,,,,77.8,"406,345.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002097,1.10044E+11,Lamar Compressor Station,Paris,TX,75462,5528 Hwy 24,LAMAR COUNTY,33.54,-95.52,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"84,795.25","78,456.40","6,294.75",44.1,,,,,,,,,,"78,529.90",,,,,,,,,,,,,,,,,,,,6265.35,,,,,,,,,,,,,,,,,N,N,N
1001310,1.10006E+11,Lamar Power (Paris),PARIS,TX,75462,3205 FM 137,Lamar,33.63,-95.59,221112,D,Power Plants,"2,322,417.34","2,320,059.30","1,075.75","1,282.29",,,,,,,,,,,"2,322,417.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000613,1.10015E+11,Lamb Weston Holdings Inc,Quincy,WA,98848,1005 E Street SW,GRANT COUNTY,47.23,-119.87,311411,C,Other,"34,927.77","34,891.60",16.5,19.67,,,,,,,,,,"34,927.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000614,1.1E+11,Lamb Weston Inc.,RICHLAND,WA,99352,2013 SAINT STREET,BENTON COUNTY,46.31,-119.3,311411,"C,II","Other,Waste","48,616.29","44,211.00","4,374.00",31.29,,,,,,,,,"1,794.10","44,265.79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,350.50",,,N,N,N
1000615,1.1E+11,Lamb Weston Twin Falls,Twin Falls,ID,83301,856 Russet Street,TWIN FALLS COUNTY,42.55,-114.48,311411,"C,II","Other,Waste","57,166.18","56,712.70",421,32.48,,,,,,,,,192.9,"56,772.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,,,N,N,N
