GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1007426,110043782127,2020,Dunn Paper - East Hartford. LLC,40 Forbes Street,East Hartford,CT,6108,HARTFORD COUNTY,DUNN PAPER INC,1855 Lockeway Dr.,Alpharetta,GA,30004,100,322121
1007427,110001219299,2020,Brunot Island Power Station,2849 WEST CARSON STREET,PITTSBURGH,PA,15204,Allegheny,GENON ENERGY INC,1360 Post oak Blvd. Suite 2000,Houston,TX,77056,100,221112
1007429,110000494563,2020,Coal Creek,2875 3RD ST SW,UNDERWOOD,ND,58576,McLean,GREAT RIVER ENERGY,12300 Elm Creek Blvd.,Maple Grove,MN,55369,100,221112
1007430,110043782975,2020,"NGPL Station 388 Storage, Longview, TX",19935 FM 449,Longview,TX,75605,HARRISON COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1007431,110043783796,2020,Hutchinson Utilities - Natural Gas Distribution System,225 Michigan St SE,Hutchinson,MN,55350,MCLEOD COUNTY,CITY OF HUTCHINSON,111 Hassan St SE,Hutchinson,MN,55350,100,221210
1007434,110007175387,2020,Ray Olinger,13835 CTY RD 489,NEVADA,TX,75173,Collin,CITY OF GARLAND,13835 CR 489,Nevada,TX,75173,100,221112
1007435,110000308444,2020,MASSPOWER,750 WORCESTER ST,INDIAN ORCHARD,MA,1151,Hampden,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1007437,110043786739,2020,"EPNG Station 6794 Williams, AZ",3601 N. Buggy Wheel Road,Williams,AZ,86046,COCONINO COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1007438,110000743704,2020,Eastman Chemical - Texas Operations,300 KODAK BLVD,LONGVIEW,TX,75602,Harrison,Eastman Chemical Co,100 North Eastman Road,Kingsport,TN,37660,100,325199
1007439,110043693964,2020,Dave Gates Generating Station,241-A Willow Glen Road,Anaconda,MT,59711,Deer Lodge,NORTHWESTERN CORP,3010 W 69TH St,Sioux Falls,SD,57108-5613,100,221112
1007440,110043787239,2020,Matlock Bend Landfill,21712 Highway 72 North,Loudon,TN,37774,LOUDON COUNTY,COUNTY OF LOUDON,"100 RIVER ROAD, #106",LOUDON,TN,37774,100,562212
1007441,110007018253,2020,Targa Midstream Services LLC - Eunice Gas Processing Plant,,Eunice,NM,88231,LEA COUNTY,TARGA RESOURCES CORP,"811 Louisiana Street, Suite 2100",Houston,TX,77002,100,211130
1007442,110038193068,2020,"Cooper River Partners, LLC",1588 Bushy Park Road,Goose Creek,SC,29445,BERKELEY COUNTY,COOPER RIVER PARTNERS LLC,1588 Bushy Park Road,Goose Creek,SC,29445,100,221330
1007445,110024410485,2020,McClain Energy Facility,801 NORTHEAST 34TH,NEWCASTLE,OK,73065,Mcclain,OKLAHOMA MUNICIPAL POWER AUTHORITY,PO Box 1960,Edmond,OK,78083,23,221112
1007445,110024410485,2020,McClain Energy Facility,801 NORTHEAST 34TH,NEWCASTLE,OK,73065,Mcclain,OGE ENERGY CORP,321 N Harvey,Oklahoma City,OK,73101,77,221112
1007447,110043789219,2020,Morristown Balefill Landfill,3849 Sublett Road,Morristown,TN,37816,HAMBLEN COUNTY,MORRISTOWN-HAMBLEN COUNTY SOLID WASTE SYSTEM,3849 Sublett Road,Morristown,TN,37816,100,562212
1007448,110058239268,2020,Chesapeake Utilities - MD Division,32145 Beaver Run Dr,Salisbury,MD,21804,WICOMICO COUNTY,CHESAPEAKE UTILITIES CORP,909 Silver Lake Blvd,Dover,DE,19904,100,221210
1007449,110043806174,2020,"TALCO Midstream Assets, LTD. - Holly Common Point #6 Facility",12377 Merit Dr. STE 300A,Dallas,TX,75251,DALLAS COUNTY,AZURE MIDSTREAM ENERGY LLC,12377 Merit Drive,Dallas,TX,75251,100,211130
1007450,110043787943,2020,NORTHWEST PIPELINE GP - MUDDY CREEK C/S,1401 Wagon Wheel Road,Kemmerer,WY,83101,LINCOLN COUNTY,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,100,486210
1007452,110009309596,2020,PR ELEC POWER AUTH SOUTH COAST STATION,PR-127 KM. 15.7,GUAYANILLA,PR,656,GUAYANILLA MUNICIPIO,PUERTO RICO ELECTRIC POWER AUTHORITY,"Ponce de Leon Avenue, Box 364267",San Juan,PR,00936-4267,100,221112
1007453,110061627271,2020,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,437 Old Augusta Road South,RINCON,GA,31326,EFFINGHAM COUNTY,KOCH INDUSTRIES INC,4027 E. 37th St. N,Wichita,KS,67220,100,322121
1007454,110007342303,2020,Gans Generating Facility,581 GANS ROAD,Lake Lynn,PA,15451,Fayette,"LS Power Development, LLC","Two Tower Center, 11th Floor",East Brunswick,NJ,8816,100,221112
1007455,110000445368,2020,Quindaro,3601 NORTH 12TH STREET,KANSAS CITY,KS,66104,Wyandotte,UNIFIED GOVERNMENT OF WYANDOTTE COUNTY,701 North 7th Street,Kansas City,KS,66101,100,221112
1007457,110006537373,2020,Lagoon Creek,615 ELM TREE RD,BROWNSVILLE,TN,38012,Haywood,US GOVERNMENT,,,,,,221112
1007458,110000464024,2020,MOTIVA ENTERPRISES LLC,2555 SAVANNAH AVE,PORT ARTHUR,TX,77640,JEFFERSON COUNTY,ARAMCO SERVICES CO,9009 West Loop S,Houston,TX,77096,100,324110
1007459,110043969729,2020,DINN TREATER,,BRUNI,TX,78344,DUVAL COUNTY,ENERGY TRANSFER LP,800 E. SONTERA BLVD,San Antonio,TX,78258,100,211130
1007461,110001187885,2020,STANISLAUS FOOD PRODUCTS COMPANY,1202 D STREET,MODESTO,CA,95354,STANISLAUS COUNTY,STANISLAUS FOOD PRODUCTS CO,1202 d street,modesto,CA,95354,100,311421
1007462,110043973466,2020,West Cote Blanche Bay C B (Main),197 Ivanhoe Texaco Lane,Franklin,LA,70538,ST. MARY PARISH,PEL GULF COAST LLC,1021 Main St,Houston,TX,77002,100,211120
1007466,110000336440,2020,"Monroe Energy, LLC, Trainer Refinery",4101 Post Road,Trainer,PA,19061,Delaware,DELTA AIR LINES INC,PO Box 20706,Atlanta,GA,30320-6001,100,324110
1007467,110041166001,2020,CLINTON LANDFILL INC,9550 HERITAGE RD,CLINTON,IL,61727,DE WITT COUNTY,COULTER COS INC,4700 North Sterling Avenue,Peoria,IL,61615,100,562212
1007469,110032962293,2020,PG&E GATEWAY GENERATING STATION,3225 WILBUR AVE,ANTIOCH,CA,94509,Contra Costa,PG&E CORP,77 Beale Street,San Francisco,CA,94105,100,221112
1007471,110002044065,2020,Lauderdale,4300 SOUTHWEST 42ND STREET,FORT LAUDERDALE,FL,33314,Broward,NEXTERA ENERGY INC,700 Universe Blvd,Juno Beach,FL,33408,100,221112
1007472,110055511815,2020,LEER SOUTH MINING COMPLEX,21550 BARBOUR COUNTY HIGHWAY,PHILIPPI,WV,26416,BARBOUR COUNTY,ARCH RESOURCES INC,"1 CityPlace Drive, Suite 300",St. Louis,MO,63141,100,212112
1007475,110015761996,2020,ConocoPhillips Anadarko (360),925 N. Eldridge Parkway,Houston,TX,77079,MIDLAND COUNTY,CONOCOPHILLIPS,925 N ELDRIDGE PARKWAY,Houston,TX,77079,100,211130
1007479,110015761996,2020,ConocoPhillips Permian (430),925 N. Eldridge Parkway,Houston,TX,77079,MIDLAND COUNTY,CONOCOPHILLIPS,925 N ELDRIDGE PARKWAY,Houston,TX,77079,100,211120
1007481,110015761996,2020,ConocoPhillips' Uinta (575),925 N. Eldridge Parkway,Houston,TX,77079,,CONOCOPHILLIPS,925 N. Eldridge Parkway,Houston,TX,77079,100,211130
1007482,110015761996,2020,ConocoPhillips' Williston (395),925 N. Eldridge Parkway,Houston,TX,77079,,CONOCOPHILLIPS,925 N. Eldridge Parkway,Houston,TX,77079,100,211120
1007483,110015761996,2020,ConocoPhillips' Wind River (530),925 N. Eldridge Parkway,Houston,TX,77079,,CONOCOPHILLIPS,925 N. Eldridge Parkway,Houston,TX,77079,100,211130
1007484,110055511833,2020,San Juan Basin (580),1111 Travis St,Houston,TX,77002,SAN JUAN COUNTY,HILCORP ENERGY CO,1111 Travis St,Houston,TX,77002,100,211130
1007485,110000825420,2020,"ConocoPhillips Gulf Coast Basin 220, Production",925 N. Eldridge Parkway,Houston,TX,77079,,CONOCOPHILLIPS,600 N. Dairy Ashford Ave,Houston,TX,77079,100,211120
1007486,110000825420,2020,"Tanos Exploration II, LLC Arkla Basin, AAPG 230",821 E Southeast Loop 323 Ste 400,Tyler,TX,75701,,TANOS EXPLORATION II LLC,"821 E Southeast Loop 323, Suite 400",Tyler,TX,75701,100,211130
1007489,,2020,PITTSBURG GAS PLANT,1088 CR 1140,PITTSBURG,TX,75686,,MIDCOAST ENERGY LLC,1501 McKinney St.,Houston,TX,77010,100,211130
1007496,110043997137,2020,ALLISON GAS PLANT,16298 Co. Rd. EE,Allison,TX,79003,WHEELER COUNTY,MIDCOAST ENERGY LLC,"1501 McKinney Street, Suite #600",Houston,TX,77010,100,211130
1007499,110000460554,2020,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #15,5220 BEVERLY DR.,WACO,TX,76711,MCLENNAN COUNTY,O-I GLASS INC,One Michaels Way,Perrysburg,OH,43551,100,327213
1007503,110035782891,2020,Lake Hubbard,555 BARNES RD,SUNNYVALE,TX,75182,Dallas,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1007504,110043787220,2020,Martin Lake,8850 FM 2658 North,Tatum,TX,75691,Rusk,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1007505,110034504757,2020,Oak Grove,8127 Oak Grove Road,FRANKLIN,TX,77856,Robertson,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
1007506,110043806085,2020,PHILLIPS 66 BILLINGS REFINERY,401 SOUTH 23RD STREET,BILLINGS,MT,59101,YELLOWSTONE COUNTY,PHILLIPS 66,3010 Briar Park Drive,Houston,TX,77042,100,324110
1007511,110000403670,2020,"SABIC INNOVATIVE PLASTICS MT. VERNON, LLC",1 LEXAN LN,MOUNT VERNON,IN,47620,POSEY COUNTY,SABIC US HOLDINGS LP,"2500 Citywest Blvd, Suite 650",Houston,TX,77042,100,325211
1007512,110039019479,2020,INGEVITY SC LLC CHARLESTON CHEMICAL PLANT,5598 VIRGINIA AVE,NORTH CHARLESTON,SC,29406,CHARLESTON COUNTY,INGEVITY CORP,5255 Virginia Avenue,North Charleston,SC,29406,100,325194
1007513,110001917034,2020,NORTHWEST PIPELINE GP SUMAS C/S,4738 JONES RD,SUMAS,WA,98295,WHATCOM COUNTY,THE WILLIAMS COS INC,One Williams Center,Tulsa,OK,74172,100,486210
1007514,110007806188,2020,ABBVIE LTD.,RD 2 KM 58.0,BARCELONETA,PR,617,BARCELONETA MUNICIPIO,ABBVIE INC,1401 Sheridan Road,North Chicago,IL,60064,100,325412
1007515,110008055399,2020,HP HOOD LLC,160 HOOD WAY,WINCHESTER,VA,22602,FREDERICK COUNTY,HP HOOD LLC,Ninety Everett Avenue,Chelsea,MA,2150,100,311511
1007518,110041962873,2020,WRB Refining LP Wood River Refinery,900 SOUTH CENTRAL AVENUE,ROXANA,IL,62084,Madison,PHILLIPS 66,3010 Briarpark Dr,Houston,TX,77042,100,324110
1007519,110043972797,2020,Sycamore Gas Company,"370 Industrial Drive, Suite 200",Lawrenceburg,IN,47025,DEARBORN COUNTY,SYCAMORE GAS CO,1155 E. Eads Parkway,Greendale,IN,47025,100,221210
1007520,110001368831,2020,NATIONAL SERV-ALL LANDFILL,6231 MACBETH RD,FORT WAYNE,IN,46809,ALLEN COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1007521,110009595367,2020,Carleton Farms Landfill,28800 CLARK RD,SUMPTER TWP,MI,48164,WAYNE COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1007523,110069243278,2020,"Chief Ethanol Fuels, Inc.",1111 East Industry Drive,Lexington,NE,68850,DAWSON COUNTY,CHIEF INDUSTRIES INC,3942 W Old Hwy 30,Grand Island,NE,68803,100,325193
1007525,110032592317,2020,"POET Biorefining - North Manchester, LLC",868 E 800 N,NORTH MANCHESTER,IN,46962,WABASH COUNTY,"POET Holdings, LLC",4615 N. Lewis Ave,Sioux Falls,SD,57104,100,325193
1007526,110055091699,2020,Coeur Alaska Inc Kensington Gold Mine,58.840829 North 135.044064 West,Juneau,AK,99801,JUNEAU CITY AND BOROUGH,COEUR MINING INC,"104 S. Michigan Avenue, Suite 900",Chicago,IL,60603,100,212221
1007527,110014190721,2020,ON Semiconductor,23400 NE Glisan Street,Gresham,OR,97030,MULTNOMAH COUNTY,SEMICONDUCTOR COMPONENT INDUSTRIES,5005 East McDowell Road,Phoenix,AZ,85008,100,334413
1007528,110055511879,2020,"Matrix Energy, LLC",,Debord,KY,41214,JOHNSON COUNTY,BEECH FORK PROCESSING INC,81 ENTERPRISE DRIVE,DEBORD,KY,41214,100,212112
1007529,110040470399,2020,Plymouth Energy LLC,22234 K42,Merrill,IA,51038,PLYMOUTH COUNTY,PLYMOUTH ENERGY LLC,22234 K42,Merrill,IA,51038,100,325193
1007530,,2020,Frontier Natural Gas,110 PGW Drive,Elkin,NC,28621,,HEARTHSTONE UTILITIES INC,"184 Shuman Blvd, Suite 300",Naperville,IL,60563,100,221210
1007535,110001845246,2020,Consumers Energy - Ray Compressor Station,69333 Omo Road,Armada,MI,48005,MACOMB COUNTY,CMS ENERGY CORP,One Energy Plaza,Jackson,MI,49201,100,486210
1007536,110055511904,2020,PG&E TIONESTA COMPRESSOR STATION,State Road 97,Tionesta,CA,96134,MODOC COUNTY,PG&E CORP,77 Beale Street,San Francisco,CA,94105,100,221210
1007537,110055511913,2020,Halley Plant / Compressor Station,10 Mi. S. of Kermit on St. Hwy 18,Kermit,TX,79745,WINKLER COUNTY,ENERGY TRANSFER LP,800 East Sonterra Blvd,San Antonio,TX,78258,100,211130
1007538,110001907768,2020,Commonwealth Chesapeake,3415 WHITE OAK WAY,NEW CHURCH,VA,23415,Accomack,TYR ENERGY,"7500 College Blvd., Suite 400",Overland Park,KS,66210,100,221112
1007539,110000476208,2020,ECO SERVICES DOMINGUEZ,20720 SOUTH WILMINGTON AVENUE,CARSON,CA,90810,LOS ANGELES COUNTY,PQ GROUP HOLDINGS INC,"2002 Timerloch Place, Suite 300",The Woodlands,TX,77380,100,325180
1007540,110001091425,2020,NEVADA GOLD MINES CARLIN SOUTH AREA,,CARLIN,NV,89822,EUREKA COUNTY,NEWMONT CORP,"6900 E Layton Avenue, Suite 700",Denver,CO,80237,38.5,212221
1007540,110001091425,2020,NEVADA GOLD MINES CARLIN SOUTH AREA,,CARLIN,NV,89822,EUREKA COUNTY,BARRICK GOLD CORP,"310 S. Main Street, Suite 1150",Salt Lake City,UT,84101,61.5,212221
1007542,110000463178,2020,EXXONMOBIL Bt Site,5000 Bayway Dr,BAYTOWN,TX,77520,HARRIS COUNTY,EXXON MOBIL CORP,5959 Las Colinas Boulevard,Irving,TX,75039,100,324110
1007543,110015966472,2020,Lone Cactus Landfill,21402 N 7th St.,Phoenix,AZ,85024,MARICOPA COUNTY,STATE OF ARIZONA LAND DEPARTME,1616 West Adams,Phoenix,AZ,85007,100,562212
1007544,110070081975,2020,FCA KOKOMO TRANSMISSION PLANT,2401 S REED RD,KOKOMO,IN,46902,HOWARD COUNTY,FCA NORTH AMERICA HOLDINGS LLC,800 Chrysler Drive CIMS 482-00-51,Auburn Hills,MI,48326,100,336350
1007546,110001979636,2020,NNSWC LANDFILL,57220 825 RD,CLARKSON,NE,68629,STANTON COUNTY,NORTHEAST NEBRASKA SOLID WASTE COALITION,57220 825 Road,Clarkson,NE,68629,100,562212
1007548,110041921935,2020,FIRESTONE POLYMERS - LAKE CHARLES FACILITY,1801 HWY 108 East,SULPHUR,LA,70665,CALCASIEU PARISH,BRIDGESTONE AMERICAS INC,200 4th Ave S,Nashville,TN,37201,100,325212
1007549,110063916062,2020,Tracy,1799 Waltham Way,SPARKS,NV,89434,Storey,BERKSHIRE HATHAWAY INC,6226 West Sahara Ave,Las Vegas,NV,89146,100,221112
1007550,110002017665,2020,HALIFAX LANDFILL,27 LAUREL STREET,HALIFAX,MA,2338,PLYMOUTH COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1007551,110007383919,2020,AG Energy,21 Entrance Avenue,Ogdensburg,NY,13669,ST. LAWRENCE COUNTY,AG ENERGY PARTNERS LP,21 Entrance Avenue,Ogdensburg,NY,13669,100,221112
1007552,110000596793,2020,ASH GROVE CEMENT COMPANY-Louisville,16215 HWY. 50,LOUISVILLE,NE,68037,CASS COUNTY,CRH AMERICAS INC,"900 Ashwood Parkway, Suite 600",Atlanta,GA,30338,100,327310
1007554,110001936530,2020,BUTLER COUNTY LANDFILL,2963 SW 40TH,EL DORADO,KS,67042,BUTLER COUNTY,BUTLER COUNTY KANSAS,205 W. Central,El Dorado,KS,67042,100,562212
1007558,110009550066,2020,NORTH MIRAMAR SANITARY LANDFILL,5180 CONVOY STREET,SAN DIEGO,CA,92111,SAN DIEGO COUNTY,CITY OF SAN DIEGO,9601 RIDGEHAVEN COURT,SAN DIEGO,CA,92123,100,562212
1007561,110000468128,2020,WYOMING SUGAR CO,300 SOUTH 1ST STREET,WORLAND,WY,82401,WASHAKIE COUNTY,WYOMING SUGAR CO,300 South 1st Street,Worland,WY,82401,100,311313
1007562,110000463221,2020,LYONDELL CHEMICAL CHANNELVIEW,2502 SHELDON RD.,CHANNELVIEW,TX,77530,HARRIS COUNTY,LYONDELLBASELL INDUSTRIES INC,1221 McKinney Street,Houston,TX,77010,100,325110
1007563,110017697429,2020,HOLCIM (US) INC STE GENEVIEVE PLANT,2942 US HWY 61,BLOOMSDALE,MO,63627,STE. GENEVIEVE COUNTY,HOLCIM PARTICIPATIONS (US) INC,8700 W Bryn Mawr Ave. Suite 300,Chicago,IL,60631,100,327310
1007565,110025317146,2020,THE ANDERSONS MARATHON HOLDINGS LLC,2404 W HWY 30,DENISON,IA,51442,CRAWFORD COUNTY,MARATHON PETROLEUM CORP,539 South Main St.,Findlay,OH,45840,50,325193
1007565,110025317146,2020,THE ANDERSONS MARATHON HOLDINGS LLC,2404 W HWY 30,DENISON,IA,51442,CRAWFORD COUNTY,CENTRAL STATES,"300 International Parkway, Suite 150",Heathrow,FL,32746,0,325193
1007565,110025317146,2020,THE ANDERSONS MARATHON HOLDINGS LLC,2404 W HWY 30,DENISON,IA,51442,CRAWFORD COUNTY,THE ANDERSONS INC,480 West Dussel Drive,Maumee,OH,43537,50,325193
1007566,110000585929,2020,ARGOS USA -Martinsburg,1826 SOUTH QUEEN STREET,MARTINSBURG,WV,25401,BERKELEY COUNTY,ARGOS USA LLC,"3015 Windward Plaza, Suite 300",Alpharetta,GA,30005,100,327310
1007569,110002498191,2020,Connecticut Natural Gas Company,76 Meadow Street,East Hartford,CT,6108,HARTFORD COUNTY,AVANGRID INC,180 Marsh Hill Rd,Orange,CT,6477,100,221210
1007570,110007389316,2020,Oneta Energy Center,25142 EAST 105TH ST SOUTH,BROKEN ARROW,OK,74011,Wagoner,Argo Infrastructure Partners LLC,"650 Fith Avenue, 17th Floor",New York,NY,10019,100,221112
1007571,110000349748,2020,"Valley Proteins, Inc. - Fayetteville",1309 Industrial Drive,Fayetteville,NC,28301,CUMBERLAND COUNTY,VALLEY PROTEINS INC,151 Valpro Drive,Winchester,VA,22603,100,311613
1007572,110043796988,2020,Chattanoga Gas Company,2207 Olan Mills Drive,Chattanooga,TN,37421,HAMILTON COUNTY,THE SOUTHERN CO,Ten Peachtree Place,Atlanta,GA,30309,100,221210
1007574,110000463631,2020,BRASKEM AMERICA INC - LAPORTE SITE,8811 STRANG ROAD,LA PORTE,TX,77571,HARRIS COUNTY,BRASKEM AMERICA INC,"1735 Market Street, 29th Floor",Philadelphia,PA,19103,100,325211
1007575,110043813326,2020,Conroe 6 Landfill,1750 N. Loop 336 East,Conroe,TX,77301,MONTGOMERY COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007576,110000473014,2020,Fort Churchill,1000 SIERRA WAY,YERINGTON,NV,89447,Lyon,BERKSHIRE HATHAWAY INC,6226 West Sahara Ave,Las Vegas,NV,89146,100,221112
1007577,110000741715,2020,"NUCOR STEEL MARION, INC. (0351010017)",912 CHENEY AVE,MARION,OH,43302,MARION COUNTY,NUCOR CORP,1915 Rexford Road,Charlotte,NC,28211,100,331110
1007579,110015830591,2020,COSHOCTON LANDFILL INC *,19469 CO RD 7,COSHOCTON,OH,43812,COSHOCTON COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007580,110012612618,2020,MCGILL ROAD C & D LANDFILL,3895 MCGILL RD,JACKSON,MI,49201,JACKSON COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007581,110034154313,2020,OAK RIDGE RECYCLING & DISPOSAL FACILITY,2905 SOUTH 150 EAST,LOGANSPORT,IN,46947,CASS COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007582,110008546047,2020,OAKRIDGE LANDFILL INCORPORATED,2183 HIGHWAY 78,DORCHESTER,SC,29437,DORCHESTER COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007583,110020682037,2020,WASTE MANAGEMENT CHARLES CITY LANDFILL,8000 CHAMBERS RD,CHARLES CITY,VA,23030,CHARLES CITY COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007584,110043815324,2020,LCS SERVICES LANDFILL,911 ALLENSVILLE ROAD,HEDGESVILLE,WV,25427,BERKELEY COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007585,110007336622,2020,MONROEVILLE LDFL,600 THOMAS STREET EXTENSION,MONROEVILLE,PA,15146,ALLEGHENY COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007586,110060876912,2020,LAUREL HIGHLANDS LANDFILL,260 LAUREL RIDGE ROAD,JOHNSTOWN,PA,15909,CAMBRIA COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007587,110041039140,2020,NORTHWESTERN LANDFILL,510 EAST DRY RUN ROAD,PARKERSBURG,WV,26104,WOOD COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007588,110011954778,2020,EARTHMOVERS LANDFILL,26488 CR 26,ELKHART,IN,46517,ELKHART COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007589,110001346892,2020,ENVIROFIL OF ILLNOIS INC,13998 EAST 1400TH STREET,MACOMB,IL,61455,MCDONOUGH COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007590,110042330992,2020,MONTMORENCY-OSCODA-ALPENA WASTE MANAGEME,6751 LANDFILL RD,ATLANTA,MI,49709,MONTMORENCY COUNTY,MONTMORENCY-OSCODA-ALPENA WASTE MANAGEMENT AUTHORITY,6751 Landfill Road,Atlanta,MI,49709,100,562212
1007591,110043994087,2020,Newton County Landfill,2372 County Road 3870,Deweyville,TX,77614,NEWTON COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007592,110017685067,2020,MONTROSE COUNTY LANDFILL,67999 LANDFILL RD.,MONTROSE,CO,81401,MONTROSE COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007593,110000344547,2020,HUNTINGTON ALLOYS CORPORATION,3200 RIVERSIDE DRIVE,HUNTINGTON,WV,25705,CABELL COUNTY,BERKSHIRE HATHAWAY INC,"4650 SW Macadam Avenue, Suite 400",Portland,OR,97239,100,331491
1007597,110000448249,2020,Platte,1035 W. Wildwood Drive,Grand Island,NE,68801,Hall,GRAND ISLAND UTILITIES DEPARTMENT,P.O. Box 1968,Grand Island,NE,68802,100,221112
1007599,,2020,"Indigo Minerals, LLC","600 Travis Street, Suite 5500",Houston,TX,77002,,INDIGO MINERALS LLC,"600 Travis Street, Ste 5500",Houston,TX,77002,100,211130
1007601,110000428546,2020,REC SILICON,119140 RICK JONES WAY,Silver Bow,MT,59750,SILVER BOW COUNTY,REC SILICON INC,1616 South Pioneer Way,Moses Lake,WA,98837,100,331410
1007602,110043791741,2020,South Jersey Gas Company,One South Jersey Plaza,Folsom,NJ,8037,ATLANTIC COUNTY,SOUTH JERSEY INDUSTRIES INC,1 South Jersey Plaza,Folsom,NJ,8037,100,221210
1007603,110000412367,2020,FIBREK,701 4TH AVE.,MENOMINEE,MI,49858,MENOMINEE COUNTY,FIBREK INC,701 4th Avenue,Menominee,MI,49858,100,322110
1007605,110011221301,2020,BROOKS LANDFILL,4100 N WEST ST,WICHITA,KS,67205,SEDGWICK COUNTY,CITY OF WICHITA,"13th Floor, 455 N. Main St",Wichita,KS,67202,100,562212
1007606,110000597729,2020,ASH GROVE CEMENT-FOREMAN,4343 HWY 108,Foreman,AR,71836,LITTLE RIVER COUNTY,ASH GROVE CEMENT CO,"CRH Americas Materials, Inc.",Atlanta,GA,30338,100,327310
1007607,110017973004,2020,Victorville Sanitary Landfill,18600 Stoddard Wells Road,Victorville,CA,92392,SAN BERNARDINO COUNTY,COUNTY OF SAN BERNARDINO SOLID WASTE MANAGEMENT DIV,"222 WEST HOSPITALITY LANE, 2ND FLOOR",SAN BERNARDINO,CA,92415,100,562212
1007610,110002032899,2020,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,20221 MAPLEWOOD ROAD,JETERSVILLE,VA,23083,AMELIA COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007611,110006643784,2020,MOUNTAINVIEW SANITARY LANDFILL,13300 NEW GEORGES CREEK RD SW,FROSTBURG,MD,21532,ALLEGANY COUNTY,GFL ENVIRONMENTAL USA INC,3301 BENSON DRIVE SUITE 601,RALEIGH,NC,27609,100,562212
1007614,110013967920,2020,Shannon Road Landfill,7700 Shannon Road,Pine Bluff,AR,71603,JEFFERSON COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007615,110000817439,2020,GROWS LDFL WASTE MGMT,1513 BORDENTOWN ROAD,MORRISVILLE,PA,19067,BUCKS COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007617,110010307630,2020,"WASTE MANAGEMENT OF NEW YORK, LLC",10860 OLEAN ROAD,CHAFFEE,NY,14030,ERIE COUNTY,WASTE MANAGEMENT INC,"1001 Fannin, Suite 4000",Houston,TX,77002,100,562212
1007619,110008147665,2020,Stryker Creek,1895 FM 2420 E,JACKSONVILLE,TX,75785,Cherokee,Vistra Corp,6555 Sierra Drive,Irving,TX,75039,100,221112
