Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1006499,1.10001E+11,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,COTTON VALLEY,LA,71018,1756 OLD HWY. 7,WEBSTER PARISH,32.8,-93.41,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","97,086.82","96,074.50",932.75,79.57,,,,,,,,,,"72,949.52",,,,,,,,,,,"15,756.00",,,,,,,,,,,,,,"8,381.30",,,,,,,,,,,,N,N,N
1005125,1.10001E+11,CALUMET SHREVPORT REFINING LLC,SHREVEPORT,LA,71109,3333 MIDWAY STREET,CADDO PARISH,32.47,-93.79,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","364,246.69","363,187.40",647.75,411.54,,,,,,,,,,"313,093.64",,,,,,,,,,,"48,757.80",,,,,,,,,,,,,,"2,395.24",,,,,,,,,,,,N,N,N
1000362,1.10002E+11,CAMDEN CNTY RESOURCE RECOVERY ASSOC,CAMDEN,NJ,8104,600 MORGAN BOULEVARD,CAMDEN COUNTY,39.91,-75.12,562213,C,Waste,"138,670.97","131,532.00","2,784.00","4,354.97",,,,,,,,,"186,447.60","138,670.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007780,1.1003E+11,CAMELOT LANDFILL,LEWISVILLE,TX,75056,580 HUFFINES BLVD,DENTON COUNTY,33.04,-96.95,562212,HH,Waste,"129,341.50",,"129,341.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129,341.50",,,,N,N,N
1003362,1.10023E+11,CAMINO REAL LANDFILL,SUNLAND PARK,NM,88063,1000 Camino Real Blvd,DONA ANA COUNTY,31.79,-106.59,562212,"C,HH",Waste,"55,267.50",0,"55,267.50",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,267.50",,,,N,N,N
1004254,1.10006E+11,CAMPBELL SOUP COMPANY (0335010105),NAPOLEON,OH,43545,12-773 ST RT 110,HENRY COUNTY,41.4,-84.11,311422,"C,II","Other,Waste","87,614.07","87,496.90",68,49.17,,,,,,,,,,"87,587.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.75,,,N,N,N
1005780,1.10019E+11,CAMPBELL SOUP SUPPLY COMPANY,MAXTON,NC,28364,2120 HIGHWAY 71 NORTH,ROBESON COUNTY,34.77,-79.33,311422,C,Other,"45,259.08","45,212.50",21.25,25.33,,,,,,,,,,"45,259.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004205,1.10041E+11,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",DIXON,CA,95620,8380 PEDRICK ROAD,SOLANO COUNTY,38.48,-121.8,311421,C,Other,"39,694.50","39,653.40",18.75,22.35,,,,,,,,,,"39,694.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003621,1.10019E+11,CANADIAN VALLEY LANDFILL,SHAWNEE,OK,74801,48210 E INDEPENDENCE,POTTAWATOMIE COUNTY,35.35,-96.8,562212,HH,Waste,"7,101.75",,"7,101.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,101.75",,,,N,N,N
1006544,1.10017E+11,"CANTON, CITY OF, CANTON SANITARY LANDFILL",CANTON,MS,39046,303 SOLDIER COLONY ROAD,MADISON COUNTY,32.6,-90.07,562212,HH,Waste,"37,262.75",,"37,262.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37,262.75",,,,N,N,N
1004200,1.10044E+11,CAPE MAY COUNTY MUA SECURE LANDFILL,WOODBINE,NJ,8270,2050 ROUTE 610,CAPE MAY COUNTY,39.23,-74.77,562212,"C,HH",Waste,"91,683.27",,"91,670.75",12.52,,,,,,,,,"3,479.20",17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,665.50",,,,N,N,N
1004270,1.1E+11,CAPITOL CEMENT PLANT,SAN ANTONIO,TX,78217,11551 NACOGDOCHES RD.,BEXAR COUNTY,29.55,-98.42,327310,"C,H",Minerals,"508,071.58","507,486.90",223.5,361.18,,,,,,,,,,"2,227.99",,,,,"505,843.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006733,1.10002E+11,CAPITOL POWER PLANT,WASHINGTON,DC,20003,25 E STREET SOUTHEAST,DISTRICT OF COLUMBIA,38.88,-77.01,221330,C,Power Plants,"65,112.11","65,037.00",32.5,42.61,,,,,,,,,,"65,112.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004554,1.10011E+11,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,AUSTELL,GA,30106,3400 JOE JERKINS BOULEVARD,COBB COUNTY,33.82,-84.65,322130,C,Pulp and Paper,"97,268.62","97,166.10",46.5,56.02,,,,,,,,,,"97,268.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004334,1.10001E+11,CARBO Ceramics Inc. - Eufaula Plant,EUFAULA,AL,36027,36 ARCH DRIVE,BARBOUR COUNTY,31.88,-85.16,327999,C,Minerals,"8,871.42","8,862.10",4.25,5.07,,,,,,,,,,"8,871.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004075,1.10001E+11,CARBO Ceramics Inc. - McIntyre Plant,MCINTYRE,GA,31054,2295 WRILEY RD,WILKINSON COUNTY,32.85,-83.16,327999,C,Minerals,"13,695.35","13,681.10",6.5,7.75,,,,,,,,,,"13,695.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004181,1.10019E+11,CARBO Ceramics Inc. - Toomsboro Plant,TOOMSBORO,GA,31090,1880 DENT RD,WILKINSON COUNTY,32.85,-83.13,327999,C,Minerals,"6,976.82","6,969.70",3.25,3.87,,,,,,,,,,"6,976.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003135,1.10025E+11,CARBON GREEN BIOENERGY,LAKE ODESSA,MI,48849,7795 SADDLEBAG LAKE ROAD,BARRY COUNTY,42.77,-85.07,325193,"C,II","Other,Waste","71,850.98","71,751.20",59.25,40.53,,,,,,,,,96.4,"71,825.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.25,,,N,N,N
1003102,1.10009E+11,CARBON LIMESTONE LANDFILL,LOWELLVILLE,OH,44436,8100 S STATELINE RD,MAHONING COUNTY,41,-80.53,562212,"C,HH",Waste,"97,287.55",78.3,"97,209.25",,,,,,,,,,,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,209.25",,,,N,N,N
1002882,1.10037E+11,"CARDINAL ETHANOL, LLC",UNION CITY,IN,47390,1554 N 600 E,RANDOLPH COUNTY,40.18,-84.87,325193,"C,II,PP","Other,Suppliers of CO2,Waste","176,449.34","176,267.40",83,98.94,,,,,,,,,,"176,449.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,N,N,N
1005358,1.10001E+11,CARDINAL FG,PORTAGE,WI,53901,1650 MOHR ROAD,COLUMBIA COUNTY,43.56,-89.5,327211,"C,N",Minerals,"115,316.85","115,234.10",37.75,45,,,,,,,,,,"80,338.85",,,,,,,,,"34,978.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005558,1.10014E+11,CARDINAL FG COMPANY,MENOMONIE,WI,54751,2200 STOKKE PARKWAY,DUNN COUNTY,44.91,-91.88,327211,"C,N",Minerals,"109,514.41","109,435.50",36,42.91,,,,,,,,,,"76,498.81",,,,,,,,,"33,015.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005915,1.10002E+11,CARDINAL FG FLAT GLASS PLANT,MOORESVILLE,NC,28115,342 MOORESVILLE BLVD,IREDELL COUNTY,35.64,-80.79,327211,"C,N",Minerals,"107,457.58","107,382.50",34.25,40.83,,,,,,,,,,"72,398.28",,,,,,,,,"35,059.30",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000329,1.10013E+11,CARDINAL GLASS PLT,DURANT,OK,74701,515 CARDINAL PARKWAY,BRYAN COUNTY,34,-96.45,327211,"C,N",Minerals,"118,426.49","118,341.00",39,46.49,,,,,,,,,,"82,953.59",,,,,,,,,"35,472.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007717,1.10031E+11,CARESTREAM HEALTH INC.,WINDSOR,CO,80550,2000 HOWARD SMITH AVE WEST,WELD COUNTY,40.46,-104.87,325992,C,Chemicals,"30,517.14","30,485.90",14.25,16.99,,,,,,,,,,"30,517.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005813,1.1E+11,CARGILL,GAINESVILLE,GA,30501,862 W. RIDGE RD.,HALL COUNTY,34.29,-83.81,311224,C,Other,"44,844.83","44,798.80",21,25.03,,,,,,,,,,"44,844.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000304,1.10011E+11,CARGILL CORN MILLING-WAHPETON FACILITY,WAHPETON,ND,58075,18049 COUNTY ROAD 8,RICHLAND COUNTY,46.35,-96.64,311221,C,Other,"53,420.37","53,359.40",27,33.97,,,,,,,,,"1,086.70","53,420.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006699,1.1E+11,CARGILL INC,WICHITA,KS,67214,1417 NORTH BARWISE STREET,SEDGWICK COUNTY,37.71,-97.33,311224,C,Other,"48,260.17","48,210.30",22.75,27.12,,,,,,,,,,"48,260.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007881,1.10017E+11,CARGILL INC - EDDYVILLE,EDDYVILLE,IA,52553,1 CARGILL DR.,WAPELLO COUNTY,41.14,-92.64,311221,C,Other,"399,045.15","398,633.60",187.75,223.8,,,,,,,,,,"399,045.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006625,1.1E+11,CARGILL INC SALT DIV,AKRON,OH,44314,2065 MANCHESTER ROAD,SUMMIT COUNTY,41.04,-81.55,311942,C,Other,"50,554.86","50,502.80",23.75,28.31,,,,,,,,,,"50,554.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005694,1.1E+11,CARGILL INC SOY PROCESSING PLANT *,SIDNEY,OH,45365,2400 INDUSTRIAL DRIVE,SHELBY COUNTY,40.28,-84.19,311224,C,Other,"64,168.21","64,101.90",30.25,36.06,,,,,,,,,,"64,168.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006525,1.10011E+11,CARGILL INC-CEDAR RAPIDS,CEDAR RAPIDS,IA,52401,1710 16TH STREET SOUTHEAST,LINN COUNTY,41.97,-91.65,311221,C,Other,"89,924.71","89,831.80",42.25,50.66,,,,,,,,,,"89,924.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005434,1.10001E+11,CARGILL INC/SALT DIVISION,HUTCHINSON,KS,67501,609 EAST AVENUE G,RENO COUNTY,38.04,-97.92,311942,C,Other,"48,969.22","48,918.80",23,27.42,,,,,,,,,,"48,969.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004067,1.1E+11,CARGILL INCORPORATED,GUNTERSVILLE,AL,35976,2930 LAKE GUNTERSVILLE PARK DR.,MARSHALL COUNTY,34.35,-86.29,311221,C,Other,"35,761.02","35,724.30",16.75,19.97,,,,,,,,,,"35,761.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006637,1.1E+11,CARGILL INCORPORATED,DAYTON,OH,45414,3201 NEEDMORE ROAD,MONTGOMERY COUNTY,39.82,-84.17,311221,C,Other,"161,718.42","161,221.10",194.25,303.07,,,,,,,,,,"161,718.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005513,1.1E+11,"CARGILL INCORPORATED, WATKINS GLEN PLANT",WATKINS GLEN,NY,14891,518 EAST 4TH STREET,SCHUYLER COUNTY,42.38,-76.86,311942,C,Other,"47,777.02","47,727.70",22.5,26.82,,,,,,,,,,"47,777.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007220,1.10012E+11,CARGILL MEAT SOLUTIONS,DODGE CITY,KS,67801,3201 E Hwy 400,FORD COUNTY,37.74,-99.96,311611,"C,II","Other,Waste","73,354.72","49,043.70","24,261.25",49.77,,,,,,,,,"6,139.70","49,125.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,228.75",,,N,N,N
1000357,1.1E+11,CARGILL MEAT SOLUTIONS CORPORATION,FORT MORGAN,CO,80701,1505 EAST BURLINGTON AVENUE,MORGAN COUNTY,40.25,-103.78,311611,"C,II","Other,Waste","37,464.51","36,832.90",595.25,36.36,,,,,,,,,"4,352.20","36,893.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.5,,,N,N,N
1006063,1.10001E+11,CARGILL SALT SAINT CLAIR,ST CLAIR,MI,48079,916 S. RIVERSIDE AVE,ST. CLAIR COUNTY,42.82,-82.49,311942,C,Other,"82,600.69","82,515.20",39,46.49,,,,,,,,,,"82,600.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003947,1.10001E+11,CARLISLE FINISHING CO LLC,CARLISLE,SC,29031,3863 HWY 72 (Carlisle Chester Hwy),UNION COUNTY,34.6,-81.42,313310,C,Other,"16,697.49","16,577.20",44,76.29,,,,,,,,,,"16,697.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005150,1.1E+11,CARLTON FORGE WORKS,PARAMOUNT,CA,90723,7743 E. ADAMS ST.,LOS ANGELES COUNTY,33.89,-118.16,332112,C,Other,"22,828.26","22,804.70",10.75,12.81,,,,,,,,,,"22,828.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004569,1.10038E+11,CARMEUSE LIME & STONE INC,SAGINAW,AL,35137,599 HIGHWAY 31,SHELBY COUNTY,33.22,-86.79,327410,"C,S",Minerals,"533,290.55","532,057.20",450.5,782.85,,,,,,,,,,"208,280.05",,,,,,,,,,,,,,"325,010.50",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006848,1.10044E+11,CARMEUSE LIME & STONE MAYSVILLE FACILITY,MAYSVILLE,KY,41056,9222 SPRINGDALE ROAD,MASON COUNTY,38.61,-83.67,327410,"C,S",Minerals,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Y,N,N
1004375,1.10017E+11,CARMEUSE LIME & STONE ROCKWELL OPERATION,MANITOWOC,WI,54220,4110 ROCKWOOD RD,MANITOWOC COUNTY,44.17,-87.7,327410,"C,S",Minerals,"118,683.65","118,333.90",126.25,223.5,,,,,,,,,,"55,450.15",,,,,,,,,,,,,,"63,233.50",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003487,1.10038E+11,CARMEUSE LIME AND STONE,STRASBURG,VA,22657,1696 ORANDA ROAD,SHENANDOAH COUNTY,39.03,-78.33,327410,"C,S",Minerals,0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003005,1.1E+11,CARMEUSE LIME BLACK RIVER OPERATION,BUTLER,KY,41006,9043 HWY. 154,PENDLETON COUNTY,38.83,-84.24,327410,"C,S",Minerals,"1,006,769.09","1,003,354.80","1,252.00","2,162.29",,,,,,,,,,"451,928.49",,,,,,,,,,,,,,"554,840.60",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006263,1.10008E+11,CARMEUSE LIME INC - River Rouge,RIVER ROUGE,MI,48218,25 MARION AVENUE,WAYNE COUNTY,42.28,-83.13,327410,"C,S",Minerals,"187,033.34","186,330.00",248,455.34,,,,,,,,,"12,418.00","70,560.24",,,,,,,,,,,,,,"116,473.10",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004081,1.10006E+11,"CARMEUSE LIME, INC.  GRAND RIVER OPERATIONS (0243030257)",GRAND RIVER,OH,44045,15 WILLIAMS STREET,LAKE COUNTY,41.75,-81.28,327410,"C,S",Minerals,"200,600.77","200,540.60",26.5,33.67,,,,,,,,,,"78,747.27",,,,,,,,,,,,,,"121,853.50",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004020,1.10009E+11,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT,BETTSVILLE,OH,44815,1967 WEST COUNTY ROAD #42,SENECA COUNTY,41.22,-83.21,327410,"C,S",Minerals,"500,343.67","499,561.70",248.25,533.72,,,,,,,,,,"239,702.37",,,,,,,,,,,,,,"260,641.30",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005299,1.10041E+11,CAROLINA STALITE COMPANY,GOLD HILL,NC,28071,16815 OLD BEATTYS FORD RD.,ROWAN COUNTY,35.51,-80.33,327992,C,Minerals,"129,808.71","128,777.10",377.5,654.11,,,,,,,,,,"129,808.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004036,1.1001E+11,CARPENTER TECHNOLOGY,READING,PA,19601,101 WEST BERN ST.,BERKS COUNTY,40.36,-75.94,331110,"C,Q",Metals,"139,046.84","138,908.20",63.25,75.39,,,,,,,,,,"134,542.44",,,,,,,,,,,,"4,504.40",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006036,1.10044E+11,CARROLL COUNTY SOLID WASTE MANAGEMENT COMMISSION,CARROLL,IA,51401,19111 KITTYHAWK AVE,CARROLL COUNTY,42.08,-94.9,562212,"C,HH",Waste,"39,172.90",68.1,"39,104.50",0.3,,,,,,,,,,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,104.50",,,,N,N,N
1002649,1.10002E+11,CARTER VALLEY LANDFILL,CHURCH HILL,TN,37642,2825 CARTER' VALLEY ROAD,HAWKINS COUNTY,36.54,-82.78,562212,"C,HH",Waste,"29,223.40",123.1,"29,100.00",0.3,,,,,,,,,,123.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,100.00",,,,N,N,N
1005696,,CARTHAGE CMP STN,CARTHAGE,TX,75633,"S. OF HWY. 79 N., 4.5 MI. E. OF LOOP",PANOLA,32.15,-94.34,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"45,239.38","4,616.70","40,620.00",2.68,,,,,,,,,,"4,574.73",,,,,,,,,,,,,,,,,,,,40664.65,,,,,,,,,,,,,,,,,N,N,N
1004017,1.1E+11,CASCADE PACIFIC PULP HALSEY PULP MILL,HALSEY,OR,97348,30480 AMERICAN DRIVE,LINN COUNTY,44.38,-123.16,322110,"AA,C",Pulp and Paper,"56,718.77","55,838.80",271.75,608.22,,,,,,,,,"446,451.80","27,888.30",,,,,,,,,,,,,,,,,,,,,,,,,,,"28,830.47",,,,,,,,,,N,N,N
1005755,1.10041E+11,CASCADE STEEL ROLLING MILLS INC,MCMINNVILLE,OR,97128,3200 NE HWY 99W,YAMHILL COUNTY,45.23,-123.16,331110,"C,Q",Metals,"84,439.58","84,391.90",21.75,25.93,,,,,,,,,,"46,264.68",,,,,,,,,,,,"38,174.90",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003602,1.10001E+11,CASCADES TISSUE GROUP PA RANSOM PLT,RANSOM,PA,18653,1 MAIN STREET,LACKAWANNA COUNTY,41.39,-75.82,322121,C,Pulp and Paper,"25,002.46","24,976.70",11.75,14.01,,,,,,,,,,"25,002.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005225,1.10007E+11,CASPER BALEFILL,CASPER,WY,82601,1886 N. STATION ROAD,NATRONA COUNTY,42.87,-106.28,562212,"C,HH",Waste,"14,225.75",22.5,"14,203.25",,,,,,,,,,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,203.25",,,,N,N,N
1005990,1.1E+11,CATERPILLAR INC.-MAPLETON,MAPLETON,IL,61547,8826 WEST ROUTE 24,PEORIA COUNTY,40.56,-89.75,331511,"C,TT","Metals,Waste","186,637.03","31,694.90","154,924.25",17.88,,,,,,,,,,"31,727.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,909.25",N,N,N
1004470,1.1E+11,CATERPILLAR INCORPORATED,LAFAYETTE,IN,47905,3701 South Street,TIPPECANOE COUNTY,40.42,-86.85,333618,C,Other,"31,518.76","31,472.70",17.75,28.31,,,,,,,,,,"31,518.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003466,1.10014E+11,CAVE CREEK MSW LANDFILL,CAVE CREEK,AZ,85331,3955 E CAREFREE HWY,MARICOPA COUNTY,33.8,-111.99,562212,HH,Waste,"20,415.75",,"20,415.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,415.75",,,,N,N,N
1002969,1.10044E+11,"CC METALS & ALLOYS, LLC",CALVERT CITY,KY,42029,1542 N MAIN ST,MARSHALL COUNTY,37.06,-88.35,331110,"C,K",Metals,"119,250.69","118,406.10",842.5,2.09,,,,,,,,,,"3,435.34",,,,,,,"115,815.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002414,1.10008E+11,CCI Paradox Midstream LLC - Lisbon Valley Gas Plant,La Sal,UT,84530,7 Rankine Rd,SAN JUAN COUNTY,38.16,-109.28,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","76,262.63","71,917.40","4,305.00",40.23,,,,,,,,,,"44,494.28",,,,,,,,,,,,,,,,,,,31768.35,,,,,,,,,,,,,,,,,,N,N,N
1012109,1.1007E+11,CCU Coal and Construction LLC,Glouster,OH,45732,14755 Township Road 295 SouthEast,,39.53,-82.06,212112,FF,Other,"33,197.50",,"33,197.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,197.50",,,,,,N,N,N
1006260,1.10014E+11,CEDAR RIDGE LANDFILL,LEWISBURG,TN,37091,2340 MOORESVILLE HWY,MARSHALL COUNTY,35.45,-86.84,562212,"C,HH",Waste,"22,780.29",389.9,"22,389.50",0.89,,,,,,,,,,391.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,389.00",,,,N,N,N
1004721,1.1001E+11,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,KNOXVILLE,TN,37924,6212 CEMENT PLANT ROAD,KNOX COUNTY,36.02,-83.83,327310,H,Minerals,"471,192.23","469,775.00",520.25,896.98,,,,,,,,,,,,,,,"471,192.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007877,1.1E+11,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,LYONS,CO,80540,5134 UTE HIGHWAY,BOULDER COUNTY,40.2,-105.24,327310,"C,H",Minerals,"357,100.68","357,095.20",2.5,2.98,,,,,,,,,,"5,225.98",,,,,"351,874.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002308,1.10001E+11,CEMEX Construction Materials Pacific LLC,Apple Valley,CA,92308,25220 Black Mountain Quarry Road,SAN BERNARDINO COUNTY,34.62,-117.1,327310,"C,H",Minerals,"2,047,860.95","2,043,921.60","1,399.50","2,539.85",,,,,,,,,"46,970.00","15,192.64",,,,,"2,032,668.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007663,1.1E+11,"CEMEX Construction Materials South, LLC",NEW BRAUNFELS,TX,78132,2580 WALD ROAD,COMAL COUNTY,29.68,-98.18,327310,"C,H",Minerals,"1,414,249.29","1,410,054.30","1,399.75","2,795.24",,,,,,,,,"72,014.00",0,,,,,"1,414,249.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004758,1.10007E+11,CEMEX MIAMI,MIAMI,FL,33182,1200 NW 137TH AVE,MIAMI-DADE COUNTY,25.79,-80.42,327310,H,Minerals,"675,314.60","673,475.50",662,"1,177.10",,,,,,,,,"2,623.60",,,,,,"675,314.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005331,1.10057E+11,CEMEX SOUTHEAST LLC,CLINCHFIELD,GA,31013,2720 HIGHWAY 341 SOUTH,HOUSTON COUNTY,32.42,-83.63,327310,H,Minerals,"422,956.13","421,475.30",553.75,927.08,,,,,,,,,"65,237.00",,,,,,"422,956.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008033,1.1E+11,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",DEMOPOLIS,AL,36732,1617 ARCOLA ROAD,MARENGO COUNTY,32.51,-87.82,327310,H,Minerals,"558,467.45","557,787.00",263.25,417.2,,,,,,,,,"5,118.00",,,,,,"558,467.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005820,1.10014E+11,CENTERPOINT LANDFILL,CENTERPOINT,IN,47840,,CLAY COUNTY,39.48,-86.99,562212,HH,Waste,"23,487.75",,"23,487.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,487.75",,,,N,N,N
1006809,1.10021E+11,CENTRAL BI-PRODUCTS - LONG PRAIRIE,LONG PRAIRIE,MN,56347,25498 US HIGHWAY 71,TODD COUNTY,46,-94.86,311613,"C,II","Other,Waste","33,584.08","32,807.20",751.25,25.63,,,,,,,,,"1,974.90","32,851.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.75,,,N,N,N
