Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1011011,1.10063E+11,Jackson County Gas Plant,Ganado,TX,77962,,JACKSON COUNTY,29.11,-96.54,486210,"C,W-PROC",Petroleum and Natural Gas Systems,"234,348.67","231,582.40","2,702.50",63.77,,,,,,,,,,"108,956.84",,,,,,,,,,,,,,,,,,,125391.832,,,,,,,,,,,,,,,,,,N,N,N
1001393,1.10016E+11,Jackson Generating Station,JACKSON,MI,49203,2219 CHAPIN ST,Jackson,42.25,-84.38,221112,"C,D",Power Plants,"899,695.72","898,783.30",416.25,496.17,,,,,,,,,,291.2,"899,404.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007711,1.10002E+11,Jackson Madison County LF,Jackson,TN,38301,550 Aaron Long Road,MADISON COUNTY,35.59,-88.88,562212,"C,HH",Waste,"39,265.35",5.1,"39,260.25",,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,260.25",,,,N,N,N
1012347,1.1001E+11,Jackson Prairie Natural Gas Storage,Chehalis,WA,98532,239 Zandecki Rd,LEWIS COUNTY,46.53,-122.84,213112,"C,W-UNSTG",Petroleum and Natural Gas Systems,"12,158.66","10,869.20","1,283.50",5.96,,,,,,,,,,"10,878.66",,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,,,,,,,,,N,N,N
1005897,1.10056E+11,Jal #3 Gas Plant,JAL,NM,88252,,LEA COUNTY,32.17,-103.17,211130,"C,UU,W-PROC","Injection of CO2,Petroleum and Natural Gas Systems","129,761.72","117,565.30","12,139.50",56.92,,,,,,,,,,"74,676.77",,,,,,,,,,,,,,,,,,,55084.95,,,,,,,,,,,,,,,,,,N,N,N
1000681,1.10001E+11,James De Young,HOLLAND,MI,49423,64 PINE AVE,Ottawa,42.8,-86.11,221112,"C,D",Power Plants,536.05,535.5,0.25,0.3,,,,,,,,,,536.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007227,1.10044E+11,James H Miller Jr,Quinton,AL,35130,4250 Porter Road,Jefferson,33.63,-87.06,221112,D,Power Plants,"18,429,639.23","18,285,158.60","52,849.50","91,631.13",,,,,,,,,,,"18,429,639.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013362,1.10001E+11,James Hardie Building Products,Plant City,FL,33563,809 South Woodrow Wilson,HILLSBOROUGH COUNTY,28.01,-82.15,327390,C,Minerals,"25,540.80","25,514.50",12,14.3,,,,,,,,,,"25,540.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012693,1.10021E+11,"James Hardie Building Products, Inc.",Pulaski,VA,24301,1000 James Hardie Way,PULASKI COUNTY,37.06,-80.73,327390,C,Minerals,"24,685.61","24,660.40",11.5,13.71,,,,,,,,,,"24,685.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011931,1.10067E+11,James Lake Gas Plant,Goldsmith,TX,79741,,ECTOR COUNTY,31.96,-102.6,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"75,507.70","74,127.10","1,342.75",37.85,,,,,,,,,,"59,756.32",,,,,,,,,,,,,,,,,,,15751.372,,,,,,,,,,,,,,,,,,N,N,N
1012839,1.10021E+11,James Madison University,Harrisonburg,VA,22807,800 South Main Street,HARRISONBURG CITY,38.44,-78.87,611310,C,Other,"38,920.80","38,879.90",18.25,22.65,,,,,,,,,,"38,920.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000713,1.1E+11,James River,SPRINGFIELD,MO,65804,5701 S KISSICK,Greene,37.11,-93.26,221112,"C,D",Power Plants,"92,282.02","92,162.60",48.5,70.92,,,,,,,,,,"54,454.78","37,827.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002334,1.10001E+11,Jameson Gas Plant,Silver,TX,76949,1000 Gas Plant Road,COKE COUNTY,32.05,-100.68,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","119,563.33","107,837.60","11,670.00",55.73,,,,,,,,,,"40,156.75",,,,,,,,,,,,,,,,,,,79406.578,,,,,,,,,,,,,,,,,,N,N,N
1000277,1.1002E+11,Jasper County Generating Facility,HARDEEVILLE,SC,29927,10719 PURRYSBURG ROAD,Jasper,32.36,-81.12,221112,D,Power Plants,"1,935,698.67","1,933,603.70",943.5,"1,151.47",,,,,,,,,,,"1,935,698.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004389,1.10044E+11,Javelina,Corpus Christi,TX,78407,5438 Union Street,NUECES COUNTY,27.81,-97.44,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","58,091.50","56,709.10","1,359.75",22.65,,,,,,,,,,"39,665.10",,,,,,,,,,,,,,,,,,,18426.398,,,,,,,,,,,,,,,,,,N,N,N
1008685,1.10046E+11,Jefferson Compressor Station,Jefferson,PA,15344,243 Denny Hill Road,GREENE COUNTY,39.91,-80.08,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"44,613.59","41,972.20","2,617.25",24.14,,,,,,,,,,"41,172.94",,,,,,,,,,,,,,,,,,,,3440.644,,,,,,,,,,,,,,,,,N,N,N
1004014,1.10043E+11,Jefferson County Landfill No.1,Gardendale,AL,35071,101 Barber Blvd,JEFFERSON COUNTY,33.71,-86.86,562212,"C,HH",Waste,"206,594.50",0,"206,594.50",,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,594.50",,,,N,N,N
1005680,1.10044E+11,Jefferson County Landfill No.2,Pinson,AL,35126,7035 Narrows Road,JEFFERSON COUNTY,33.71,-86.71,562212,HH,Waste,"57,485.75",,"57,485.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57,485.75",,,,N,N,N
1000581,1.10006E+11,Jeffrey Energy Center,ST. MARYS,KS,66536,25905 JEFFREY ROAD,POTTAWATOMIE COUNTY,39.28,-96.12,221112,"C,D",Power Plants,"10,010,015.57","9,957,528.70","2,627.00","49,859.87",,,,,,,,,,890.99,"10,009,124.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1013481,,Jerry Fork Deep Mine,Drennen,WV,26667,#3 Jerry Fork Rd,,38.3,-81,212112,FF,Other,"29,375.00",,"29,375.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,375.00",,,,,,N,N,N
1008994,1.10042E+11,Jewel Acquisition - Louisville Facility,Louisville,OH,44641,1500 West Main Street ,STARK COUNTY,40.84,-81.27,331110,C,Metals,"48,479.27","48,429.40",22.75,27.12,,,,,,,,,,"48,479.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001192,1.10008E+11,Jim Bridger,POINT OF ROCKS,WY,82942,35 MILES EAST OF ROCK SPRINGS,Sweetwater,41.74,-108.79,221112,"C,D",Power Plants,"10,994,072.41","10,907,938.90","31,504.75","54,628.76",,,,,,,,,,"1,140.53","10,992,931.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008262,1.1E+11,"Jireh Semiconductor, Inc.",Hillsboro,OR,97124,3131 Ne Brookwood Pkwy,WASHINGTON COUNTY,45.55,-122.93,334413,"C,I",Other,"89,988.43","4,069.10",2,"2,793.45","5,091.20","55,703.48","20,018.40","1,100.80","1,210.00",,,,,"4,073.48",,,,,,"85,914.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001203,1.10021E+11,"John B. Rich Memorial Power Station, Gilberton Power Company",FRACKVILLE,PA,17931,81 ELEANOR AVE,Schuylkill,40.79,-76.2,221112,"C,D",Power Plants,"878,224.10","874,268.40",201.5,"3,754.20",,,,,,,,,,241.15,"877,982.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000967,1.10042E+11,John E Amos,Winfield,WV,25213,1530 Winfield Road,Putnam,38.47,-81.82,221112,"C,D",Power Plants,"12,539,879.09","12,439,417.10","36,747.50","63,714.49",,,,,,,,,,"2,613.11","12,537,265.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007788,1.10041E+11,John S. Cooper,SOMERSET,KY,42501,7130 HIGHWAY 1247,Pulaski,37,-84.59,221112,"C,D",Power Plants,"574,815.56","571,741.70",155.25,"2,918.61",,,,,,,,,,34.5,"574,781.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001158,1.10017E+11,John S. Rainey Generating Station,IVA,SC,29655,2900 OPRY HOUSE ROAD,Anderson,34.35,-82.78,221112,D,Power Plants,"2,259,745.82","2,257,423.40","1,059.50","1,262.92",,,,,,,,,,,"2,259,745.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000918,1.10001E+11,John Sevier,ROGERSVILLE,TN,37857,611 Old Hwy 70 S,Hawkins,36.38,-82.96,221112,"C,D",Power Plants,"1,874,357.06","1,872,411.80",877.83,"1,067.44",,,,,,,,,,"4,138.43","1,870,218.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001044,1.10055E+11,John Twitty,SPRINGFIELD,MO,65807,5100 W FARM ROAD 164,Greene,37.15,-93.39,221112,"C,D",Power Plants,"2,764,576.01","2,750,293.60",731.75,"13,550.66",,,,,,,,,,"41,326.15","2,723,249.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010604,1.10029E+11,John W. Turk Power Plant,Fulton,AR,71838,3711 Highway 355 South,HEMPSTEAD COUNTY,33.65,-93.81,221112,"C,D",Power Plants,"3,805,876.99","3,776,082.70","10,899.00","18,895.29",,,,,,,,,,"6,174.58","3,799,702.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002922,1.1001E+11,Johns Manville,Waterville,OH,43566,7500 Dutch Road,LUCAS COUNTY,41.52,-83.72,327993,"C,N",Minerals,"71,425.53","71,352.10",33.5,39.93,,,,,,,,,,"71,391.63",,,,,,,,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011322,1.10058E+11,Johns Manville,Phenix City,AL,36869,908 John Bussey Drive,RUSSELL COUNTY,32.43,-84.98,327993,C,Minerals,"23,478.91","23,350.90",47.25,80.76,,,,,,,,,,"23,478.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003968,1.1E+11,Johns Manville,Cleburne,TX,76033,200 W Industrial Boulevard,JOHNSON COUNTY,32.39,-97.39,327993,"C,N",Minerals,"53,516.22","53,466.90",22.5,26.82,,,,,,,,,,"47,975.52",,,,,,,,,"5,540.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001287,1.1E+11,Johnson County Generation Facility,CLEBURNE,TX,76033,831 SPARKS DR,Johnson,32.4,-97.41,221112,D,Power Plants,"198,553.36","198,351.70",92,109.66,,,,,,,,,,,"198,553.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000919,1.1E+11,Johnsonville,NEW JOHNSONVILLE,TN,37134,535 Steam Plant Rd,Humphreys,36.03,-87.99,221112,"C,D",Power Plants,"456,785.55","456,314.30",213.48,257.77,,,,,,,,,,"140,358.92","316,426.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001453,1.10001E+11,Joliet 29,JOLIET,IL,60436,1800 CHANNAHON RD,Will,41.49,-88.13,221112,"C,D",Power Plants,"386,636.06","386,241.50",180,214.56,,,,,,,,,,"15,990.09","370,645.97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001519,1.10001E+11,Joliet 9,JOLIET,IL,60436,1601 PATTERSON RD,Will,41.49,-88.13,221112,"C,D",Power Plants,"8,787.97","8,779.20",4,4.77,,,,,,,,,,565.05,"8,222.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012402,,Jonathon Lime Plant,Laramie,WY,82072,445 Jonathon Quarry Haul Road,,41.38,-105.45,327410,"C,S",Minerals,"126,021.76","125,636.70",141,244.06,,,,,,,,,,"50,253.46",,,,,,,,,,,,,,"75,768.30",,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000937,1.10005E+11,Jones Station,LUBBOCK,TX,79408,E OF LUBBOCK ON FARM RD 3020,Lubbock,33.52,-101.74,221112,"C,D",Power Plants,"1,396,732.34","1,395,307.80",648.25,776.29,,,,,,,,,,1,"1,396,731.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000340,1.10044E+11,Joppa Steam,JOPPA,IL,62953,2100 PORTLAND ROAD,Massac,37.21,-88.86,221112,"C,D",Power Plants,"5,088,605.74","5,048,978.50","14,497.50","25,129.74",,,,,,,,,,0,"5,088,605.74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002769,1.1E+11,Joy Global Longview Operations,LONGVIEW,TX,75601,2400 S. MCARTHUR BLVD.,GREGG COUNTY,32.46,-94.74,333120,C,Other,"5,735.43","5,729.10",2.75,3.58,,,,,,,,,,"5,735.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007744,1.10014E+11,K & W LANDFILL,ONTONAGON,MI,49953,5436 HIGHWAY M 38,ONTONAGON COUNTY,46.79,-89.13,562212,"C,HH",Waste,"52,109.35",450.6,"51,658.75",,,,,,,,,,,450.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,658.75",,,,N,N,N
1001677,1.10017E+11,KAAPA ETHANOL LLC,MINDEN,NE,68959,8450 KAPPA LANE,KEARNEY COUNTY,40.48,-99.07,325193,"C,II","Other,Waste","71,541.18","71,467.20",33.75,40.23,,,,,,,,,,"71,541.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,N,N,N
1003096,1.10031E+11,"KAAPA Ethanol Ravenna, LLC",RAVENNA,NE,68869,35955 NAVAHO RD,BUFFALO COUNTY,41.02,-98.88,325193,"C,II","Other,Waste","114,997.92","114,879.00",54.25,64.67,,,,,,,,,,"114,997.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,N,N,N
1007957,1.10044E+11,KAISER ALUMINUM (0145010093),HEATH,OH,43056,600 KAISER DRIVE,LICKING COUNTY,40.01,-82.46,331318,C,Metals,"31,030.48","30,998.70",14.5,17.28,,,,,,,,,,"31,030.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006670,1.10071E+11,KALAELOA COGENERATION PLANT,KAPOLEI,HI,96707,91-111 KALAELOA BOULEVARD,HONOLULU COUNTY,21.3,-158.1,221112,C,Power Plants,"883,892.31","880,944.00",871.25,"2,077.06",,,,,,,,,,"883,892.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003420,1.10002E+11,KAMIN LLC - Wrens,WRENS,GA,30833,2069 HOWARD MILL ROAD,JEFFERSON COUNTY,33.27,-82.41,212324,C,Other,"78,128.64","78,045.80",37.25,45.59,,,,,,,,,,"78,128.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005095,1.10023E+11,KANEKA North America LLC,PASADENA,TX,77507,6161 UNDERWOOD RD,HARRIS COUNTY,29.62,-95.09,325211,C,Other,"58,305.98","58,245.70",27.5,32.78,,,,,,,,,,"58,305.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006418,1.10018E+11,KANKAKEE RDF,CHEBANSE,IL,60922,6259 S RTE 45/52,KANKAKEE COUNTY,41.03,-87.87,562212,HH,Waste,"1,526.50",,"1,526.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,526.50",,,,N,N,N
1002082,1.10036E+11,KANSAS ETHANOL LLC,LYONS,KS,67554,1630 AVE Q,RICE COUNTY,38.29,-98.2,325193,"C,II,PP","Other,Suppliers of CO2,Waste","64,305.00","64,166.80",101.25,36.95,,,,,,,,,243.2,"64,234.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.75,,,N,N,N
1003550,1.10044E+11,KANSAS STATE UNIV MAIN CAMPUS,MANHATTAN,KS,66506,1810 Kerr Dr.,RILEY COUNTY,39.2,-96.59,611310,C,Other,"36,269.26","36,232.00",17,20.26,,,,,,,,,,"36,269.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001765,1.10016E+11,KAUAI ISLAND UTILITY COOPERATIVE - KAPAIA POWER STATION,LIHUE,HI,96766,4941-K MAALO RD,KAUAI COUNTY,21.98,-159.34,221112,C,Power Plants,"116,718.45","116,285.00",128,305.45,,,,,,,,,,"116,718.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001768,1.10064E+11,"KAUAI ISLAND UTILITY COOPERATIVE, PORT ALLEN GENERATING STATION",ELEELE,HI,96705,261-A AKAULA RD,KAUAI COUNTY,21.9,-159.59,221112,C,Power Plants,"80,463.45","80,188.50",81.25,193.7,,,,,,,,,,"80,463.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011949,1.10067E+11,KDB Central Treating Facility Plant,Karnes,TX,78151,,KARNES COUNTY,28.82,-97.75,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"85,569.71","74,063.80","11,484.75",21.16,,,,,,,,,,"28,123.14",,,,,,,,,,,,,,,,,,,57446.564,,,,,,,,,,,,,,,,,,N,N,N
1004753,1.10001E+11,KELCO,SAN DIEGO,CA,92113,2025 HARBOR DR E,SAN DIEGO COUNTY,32.7,-117.15,311999,C,Other,"95,045.09","94,947.00",44.75,53.34,,,,,,,,,,"95,045.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004011,1.10001E+11,KELLER CANYON LANDFILL,PITTSBURG,CA,94565,901 BAILEY ROAD,CONTRA COSTA COUNTY,38.01,-121.94,562212,HH,Waste,"135,627.75",,"135,627.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,627.75",,,,N,N,N
1002211,1.10044E+11,KELLOGG COMPANY,BATTLE CREEK,MI,49014,425  PORTER STREET,CALHOUN COUNTY,42.32,-85.15,311230,C,Other,"22,041.67","22,019.20",10.25,12.22,,,,,,,,,,"22,041.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002215,1.10001E+11,KELLOGG LANCASTER CEREAL PLT,LANCASTER,PA,17601,2050 STATE RD,LANCASTER COUNTY,40.09,-76.38,311230,C,Other,"28,469.37","28,435.00",15,19.37,,,,,,,,,915.5,"28,469.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002213,1.10002E+11,KELLOGG USA INC,OMAHA,NE,68127,9601 F STREET,DOUGLAS COUNTY,41.22,-96.06,311230,C,Other,"32,836.77","32,802.50",15.5,18.77,,,,,,,,,,"32,836.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002258,1.10002E+11,"KELLOGG USA,INC.",MEMPHIS,TN,38114,2168 FRISCO AVENUE,SHELBY COUNTY,35.1,-89.99,311230,C,Other,"24,542.11","24,516.90",11.5,13.71,,,,,,,,,,"24,542.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007688,1.10002E+11,KELLY RUN SANITATION,ELIZABETH,PA,15037,1500 Hayden Boulevard,ALLEGHENY COUNTY,40.25,-79.89,562212,"C,HH",Waste,"5,415.75",171.5,"5,244.25",,,,,,,,,,,171.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,244.25",,,,N,N,N
1003464,1.10016E+11,KENT COUNTY DPW SOUTH KENT LANDFILL,BYRON CENTER,MI,49315,10300 South Kent Drive SW,KENT COUNTY,42.78,-85.68,562212,HH,Waste,"194,981.25",,"194,981.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194,981.25",,,,N,N,N
1003387,1.10002E+11,KENT COUNTY WASTE TO ENERGY FACILITY,GRAND RAPIDS,MI,49503,950 MARKET AVE SW,KENT COUNTY,42.95,-85.69,562213,C,Waste,"78,714.10","74,501.10","1,642.75","2,570.25",,,,,,,,,"111,751.60","78,714.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006759,1.10041E+11,KENT STATE UNIVERSITY HEATING PLANT (1667040085),KENT,OH,44242,1501 Ted Boyd Drive,PORTAGE COUNTY,41.13,-81.34,611310,C,Other,"51,570.00","51,516.30",24.5,29.2,,,,,,,,,,"51,570.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005297,1.1001E+11,KEPLER PROCESSING CO POCAHONTAS NO 51 COAL PREP PLANT,PINEVILLE,WV,24874,,WYOMING COUNTY,37.58,-81.57,212112,C,Other,"13,938.43","13,838.50",36.75,63.18,,,,,,,,,,"13,938.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002543,1.10001E+11,KERN FRONT LIMITED,BAKERSFIELD,CA,93308,12241 OILFIELD ROAD,KERN COUNTY,35.5,-119.04,221112,C,Power Plants,"10,397.16","10,386.20",5,5.96,,,,,,,,,,"10,397.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004267,1.1E+11,KERN OIL & REFINING CO.,BAKERSFIELD,CA,93307,7724 E PANAMA LN ,KERN COUNTY,35.3,-118.92,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","127,173.48","126,417.00",388.75,367.73,,,,,,,,,"1,584.80","125,750.34",,,,,,,,,,,,,,,,,,,,,,,,,"1,423.14",,,,,,,,,,,,N,N,N
1005806,1.10044E+11,KERN RIVER GAS TRANSMISSION CO: COYOTE CREEK COMPRESSOR STATION,EVANSTON,WY,82930,"41.061299, -111.012854",UINTA COUNTY,41.07,-110.76,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"56,702.19","54,991.70","1,679.50",30.99,,,,,,,,,,"55,046.79",,,,,,,,,,,,,,,,,,,,1655.4,,,,,,,,,,,,,,,,,N,N,N
1002763,1.10044E+11,KERN RIVER GAS TRANSMISSION COMPANY: DRY LAKE COMPRESSOR STATION,NORTH LAS VEGAS,NV,89165,15425 HIGHWAY 93,CLARK COUNTY,36.29,-115.28,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"59,835.13","57,482.70","2,320.25",32.18,,,,,,,,,,"57,539.28",,,,,,,,,,,,,,,,,,,,2295.85,,,,,,,,,,,,,,,,,N,N,N
1002762,1.10044E+11,KERN RIVER GAS TRANSMISSION COMPANY: GOODSPRINGS COMPRESSOR STATION,GOODSPRINGS,NV,89019,"35.809116, -115411477",CLARK COUNTY,35.84,-115.62,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"100,260.18","97,786.60","2,418.75",54.83,,,,,,,,,,"97,884.73",,,,,,,,,,,,,,,,,,,,2375.45,,,,,,,,,,,,,,,,,N,N,N
1006156,1.10056E+11,KERN RIVER GAS TRANSMISSION COMPANY: MILFORD COMPRESSOR STATION,MINERSVILLE,UT,84012,800 EAST 7900 SOUTH,BEAVER COUNTY,38.21,-112.92,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"26,421.01","23,759.90","2,648.00",13.11,,,,,,,,,,"23,780.91",,,,,,,,,,,,,,,,,,,,2640.1,,,,,,,,,,,,,,,,,N,N,N
1002761,1.10016E+11,KERN RIVER GAS TRANSMISSION COMPANY: MUDDY CREEK COMPRESSOR STATION,KEMMERER,WY,83101,1419 WAGON WHEEL RD.,LINCOLN COUNTY,42.02,-110.57,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"233,554.87","232,132.80","1,291.25",130.82,,,,,,,,,,"232,371.97",,,,,,,,,,,,,,,,,,,,1182.9,,,,,,,,,,,,,,,,,N,N,N
1005804,1.10044E+11,KERN RIVER GAS TRANSMISSION COMPANY: SALT LAKE COMPRESSOR STATION,SALT LAKE CITY,UT,84104,5051 west 150 south,SALT LAKE COUNTY,40.8,-112.02,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"68,026.55","66,543.10","1,446.50",36.95,,,,,,,,,,"66,445.55",,,,,,,,,,,,,,,,,,,,1581,,,,,,,,,,,,,,,,,N,N,N
1002760,1.10021E+11,KERN RIVER GAS TRANSMISSION COMPANY: VEYO COMPRESSOR STATION,Gunlock,UT,84733,145 W. 1400 N. ,WASHINGTON COUNTY,37.35,-113.76,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"120,917.55","119,426.70","1,423.50",67.35,,,,,,,,,,"119,548.95",,,,,,,,,,,,,,,,,,,,1368.6,,,,,,,,,,,,,,,,,N,N,N
1003625,1.10001E+11,KESTREL HAWK LANDFILL,RACINE,WI,53406,1989 OAKES RD,RACINE COUNTY,42.71,-87.87,562212,"C,HH",Waste,"19,085.15",20.4,"19,064.75",,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,064.75",,,,N,N,N
1007806,1.10008E+11,KEYMARK CORP PLANT,FONDA,NY,12068,1188 CAYADUTA ST,MONTGOMERY COUNTY,42.96,-74.38,331318,C,Metals,"24,209.71","24,184.50",11.5,13.71,,,,,,,,,,"24,209.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005622,1.1007E+11,KEYSTONE CEMENT COMPANY,BATH,PA,18014,6507 Nor-Bath Blvd,NORTHAMPTON COUNTY,40.72,-75.4,327310,"C,H",Minerals,"450,014.40","449,063.70",347.25,603.45,,,,,,,,,,373.29,,,,,"449,641.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
