GHGRP FACILITY ID,FRS ID (FACILITY),REPORTING YEAR,FACILITY NAME,FACILITY ADDRESS,FACILITY CITY,FACILITY STATE,FACILITY ZIP,FACILITY COUNTY,PARENT COMPANY NAME,PARENT CO. STREET ADDRESS,PARENT CO. CITY,PARENT CO. STATE,PARENT CO. ZIP,PARENT CO. PERCENT OWNERSHIP,FACILITY NAICS CODE
1006450,110000335049,2017,HERCULES CEMENT STOCKERTOWN PLT QUARRY,501 CENTER ST.,STOCKERTOWN,PA,18083,NORTHAMPTON COUNTY,RC LONESTAR INC,100 Brodhead Road,Bethlehem,PA,18017,100,327310
1006451,110000307864,2017,"Limetree Bay Refining and Terminals, LLC",1 ESTATE HOPE,CHRISTIANSTED,VI,820,ST. CROIX ISLAND,LIMETREE BAY TERMINALS LLC,1 Estate Hope,Christiansted,VI,820,100,324110
1006452,110010426084,2017,MASSPORT LOGAN AIRPORT,ONE HARBORSIDE DRIVE,EAST BOSTON,MA,2128,SUFFOLK COUNTY,MASSACHUSETTS PORT AUTHORITY,1 Harborside Drive,Boston,MA,2128,100,488190
1006453,110000743839,2017,SHINTECH INCORPORATED,5618 HIGHWAY 332 EAST,FREEPORT,TX,77541,BRAZORIA COUNTY,SHINTECH INC,"3 Greenway Plaza, Suite 1150",Houston,TX,77046,100,325211
1006454,110000490852,2017,WESTROCK LONGVIEW LLC,300 FIBRE WAY,LONGVIEW,WA,98632,COWLITZ COUNTY,KAPSTONE PAPER & PACKAGING CORP,"1101 Skokie Blvd, Suite 300",Northbrook,IL,60062,100,322130
1006455,110001570773,2017,STARRETT CITY POWER PLANT,165 ELMIRA LOOP,BROOKLYN,NY,11239,KINGS COUNTY,STARRET CITY ASSOCIATES,165 Elmira Loop,Brooklyn,NY,11239-2001,100,531110
1006456,110043812194,2017,"Northern States Power Company, A Wisconsin Corporation - Michigan",1414 West Hamilton Avenue,Eau Claire,WI,54701,EAU CLAIRE COUNTY,XCEL ENERGY,414 Nicollet Mall,Minneapolis,MN,55401,100,221210
1006458,110043783956,2017,"Northern States Power Company, A Minnesota Corporation - North Dakota",414 Nicollet Mall,Minneapolis,MN,55401,HENNEPIN COUNTY,XCEL ENERGY,414 Nicollet Mall,Minneapolis,MN,55401,100,221210
1006459,110043783894,2017,Nelson County Solid Waste Disposal Facility,1025 Airport Road,Bardstown,KY,40004,NELSON COUNTY,NELSON COUNTY FISCAL COURT,One Court Square,Bardstown,KY,40004,100,562212
1006462,110011151724,2017,MUNDY LANDFILL,2712 HWY 84 EAST,MANSFIELD,LA,71052,DE SOTO PARISH,DESOTO PARISH POLICE JURY,101 Franklin Street,Mansfield,LA,71052-2046,100,562212
1006463,110000601705,2017,RED DOG OPERATIONS MINE FACILITY,,KOTZEBUE,AK,99752,NORTHWEST ARCTIC BOROUGH,TECK AMERICAN INC,"501 N Riverpoint Boulevard, #300",Spokane,WA,99202-1649,100,212231
1006464,110040873748,2017,BROADACRE LANDFILL - FOUNTAIN LANDFILL,10000 SQUIRREL CREEK RD,FOUNTAIN,CO,80817,EL PASO COUNTY,WASTE CONNECTIONS INC,"10001 Woodloch Forest Drive, Suite 400",The Woodlands,TX,77380,100,562212
1006465,110007397637,2017,TURKEY CREEK LANDFILL,9100 S INTERSTATE 35 W,ALVARADO,TX,76009,JOHNSON COUNTY,PROGRESSIVE WASTE SOLUTIONS,"2301 Eagle Parkway, Suite 200",Fort Worth,TX,76177,100,562212
1006466,110009447036,2017,MEMPHIS CELLULOSE LLC,1001 TILLMAN ST.,MEMPHIS,TN,38108,SHELBY COUNTY,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220-3203,100,322121
1006467,110000588640,2017,"White Springs Agricultural Chemical, Inc.",15843 SE 78th Street,White Springs,FL,32096,HAMILTON COUNTY,PHOSPHATE HOLDINGS INC,1101 Skokie Blvd - Suite 400,Northbrook,IL,60062,100,325312
1006468,110000490157,2017,BP CHERRY POINT REFINERY,4519 GRANDVIEW ROAD,BLAINE,WA,98230,WHATCOM COUNTY,BP AMERICA INC,501 Westlake Park Boulevard,Houston,TX,77079,100,324110
1006469,110037269826,2017,PATRIOT RENEWABLE FUELS LLC,101 Patriot Way,ANNAWAN,IL,61234,HENRY COUNTY,PATRIOT RENEWABLE FUELS LLC,101 Patriot Way,Annawan,IL,61234,100,325193
1006472,110070081948,2017,"Marlin, Platform ID 02481, Complex ID 235-1",,Offshore,LA,0,,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1006473,110057243040,2017,GLOBE METALLURGICAL INC. (0684000105),1595 Sparling Road,WATERFORD,OH,45786,WASHINGTON COUNTY,GLOBE SPECIALTY METALS INC,600 Brickell Avenue,Miami,FL,33131,100,331112
1006474,110005746773,2017,GELITA USA,2445 Port Neal Industrial Road,Sergeant Bluff,IA,51054,WOODBURY COUNTY,GELITA NORTH AMERICA INC,2445 Port Neal Industrial Rd,Sergeant Bluff,IA,51054,100,311613
1006479,110000467557,2017,"Leprino Foods, Greeley",1302 1 st Avenue,Greeley,CO,80631,WELD COUNTY,LEPRINO FOODS INC,1830 West 38 th Ave.,Denver,CO,80211,100,311513
1006481,110025080267,2017,Arkansas Oklahoma Gas Corp (OK),5030 South S Street,Fort Smith,AR,72903,SEBASTIAN COUNTY,ARKANSAS OKLAHOMA GAS CORP,PO Box 2414,Fort Smith,AR,72903,100,221210
1006482,110000418502,2017,"Rexnord Industries, LLC",3001 W. Canal Street,Milwaukee,WI,53208,MILWAUKEE COUNTY,REXNORD INDUSTRIES LLC,4701 W. Greenfield Avenue,Milwaukee,WI,53214,100,333612
1006483,110055511076,2017,"Scissortail Energy Featherston Station Quinton, OK",17890 E State Hwy 31,Quinton,OK,74561,PITTSBURG COUNTY,KINDER MORGAN INC,"1001 Louisiana St, Suite 1000",Houston,TX,77002,100,486210
1006485,110034135335,2017,South Yuma County Landfill,19536 South Avenue 1R,Yuma,AZ,85365,YUMA COUNTY,CR&R INC,11292 Western Avenue,Stanton,CA,90680,100,562212
1006486,110043788513,2017,City of Winfield Ks.,2701 E 9th Ave,Winfield,KS,67156,COWLEY COUNTY,CITY OF WINFIELD KS,200 E. 9th Avenue,Winfield,KS,67156,100,486210
1006487,110017375124,2017,BRADKEN ATCHISON/ST JOSEPH,400 SOUTH 4TH STREET,ATCHISON,KS,66002,ATCHISON COUNTY,BRADKEN INC,"Suite 647, 12200 NW Ambassador Drv",Kansas City,MO,64163,100,331513
1006488,110000416782,2017,Nemak USA Inc. - Gateway,4243 Gateway Drive,SHEBOYGAN,WI,53082,SHEBOYGAN COUNTY,NEMAK USA INC,3101 South Taylor Drive,Sheboygan,WI,53081,100,331314
1006489,110000807850,2017,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK CITY,NY,10029,NEW YORK COUNTY,THE MOUNT SINAI MEDICAL CENTER,1 Gustave Levy Place,New York,NY,10029-6574,100,622110
1006490,110043222982,2017,"Valero Renewable Fuels Company, LLC d/b/a Valero Mt. Vernon Plant",7201 PORT ROAD,MT. VERNON,IN,47620,POSEY COUNTY,VALERO ENERGY CORP,One Valero Way,San Antonio,TX,78249,100,325193
1006493,110001603934,2017,ROCHESTER DISTRICT HEATING COOPERATIVE,15 - 17 LAWN STREET,ROCHESTER,NY,14607,MONROE COUNTY,ROCHESTER DISTRICT HEATING COOPERATIVE,"150 State Street, Suite 110",Rochester,NY,14614,100,221330
1006494,110043809448,2017,Montana Dakota Utilities Co. - North Dakota,400 North Fourth Street,Bismarck,ND,58501,BURLEIGH COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck ,ND,58503,100,221210
1006495,110043809448,2017,Montana Dakota Utilities Co. - South Dakota,400 North Fourth Street,Bismarck,ND,58501,BURLEIGH COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100,221210
1006496,110043809448,2017,Montana Dakota Utilities Co. - Wyoming,400 North Fourth Street ,Bismarck,ND,58501,BURLEIGH COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100,221210
1006497,110043798263,2017,Cascade Natural Gas Coporation - Washington,8113 W Grandridge Blvd,Kennewick,WA,99336,BENTON COUNTY,MDU RESOURCES GROUP INC,1200 West Century Avenue,Bismarck,ND,58503,100,221210
1006499,110000597471,2017,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1756 OLD HWY. 7,COTTON VALLEY,LA,71018,WEBSTER PARISH,CALUMET SPECIALTY PRODUCTS PARTNERS,"2780 Waterfront Parkway East Dr., Suite 200",Indianapolis,IN,46214,100,324110
1006500,110000597499,2017,CALUMET LUBRICANTS CO LP,10234 HIGHWAY 157,PRINCETON,LA,71067,BOSSIER PARISH,CALUMET SPECIALTY PRODUCTS PARTNERS,"2780 Waterfront Parkway East Dr., Suite 200",Indianapolis,IN,46214,100,324110
1006501,110043971093,2017,WESTERN REGIONAL SANITARY LANDFILL,3195 ATHENS AVENUE,LINCOLN,CA,95648,PLACER COUNTY,WESTERN PLACER WASTE MANAGEMENT AUTHORITY,11476 C Avenue,Auburn,CA,95603,100,562212
1006502,110000490013,2017,Encogen Generating Station,915 Cornwall Ave,Bellingham,WA,98225,WHATCOM COUNTY,PUGET SOUND ENERGY,10885 NE 4th St,Bellevue,WA,98004,100,221112
1006503,110057908019,2017,DTE Energy Michcon LDC,One Energy Plaza,Detroit,MI,48226,WAYNE COUNTY,DTE ENERGY CO,One Energy Plaza,Detroit,MI,48226,100,221210
1006504,110043970557,2017,UNIVERSITY OF UTAH,"125 S. Ft. Douglas Blvd, Bldg 605",SALT LAKE CITY,UT,84113,SALT LAKE COUNTY,STATE OF UTAH,350 State Capitol Building,Salt Lake City,UT,84114,100,611310
1006505,110064538326,2017,TOWNER COMPRESSOR STATION,5792 SEVENTH AVENUE NE,TOWNER,ND,58788,MCHENRY COUNTY,ENBRIDGE ENERGY MANAGEMENT,"1100 Louisiana Steet, Suite 3300",Houston,TX,77002,50,486210
1006505,110064538326,2017,TOWNER COMPRESSOR STATION,5792 SEVENTH AVENUE NE,TOWNER,ND,58788,MCHENRY COUNTY,Pembina Pipeline CORP,"c/o Suite 150, 6385 Old Shady Oak Road",Eden Prairie,MN,55344,50,486210
1006509,110000378537,2017,Cane Run,5252 Cane Run Road,Louisville,KY,40216,JEFFERSON COUNTY,LG&E & KU ENERGY LLC,220 West Main Street,Louisville,KY,40202,100,221112
1006510,110000378733,2017,Mill Creek,14660 Dixie Highway,Louisville,KY,40272,JEFFERSON COUNTY,LG&E & KU ENERGY LLC,220 West Main Street,Louisville,KY,40202,100,221112
1006512,110000874224,2017,Ghent,9485 Highway 42 East,Ghent,KY,41045,CARROLL COUNTY,LG&E & KU ENERGY LLC,220 West Main Street,Louisville,KY,40202,100,221112
1006513,110001698985,2017,SALINE COUNTY REGIONAL WASTE MGMT DISTRICT LANDFILL,1851 W SARDIS RD,BAUXITE,AR,72011,SALINE COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1006514,110009717164,2017,IREDELL CO-TWINS OAKS RD;3260,354 TWINS OAKS ROAD,STATESVILLE,NC,28625,IREDELL COUNTY,IREDELL COUNTY,Twins Oaks Rd,Statesville,NC,28625,100,562212
1006519,110070081949,2017,South Ignacio CDP,,IGNACIO,CO,81137,LA PLATA COUNTY,SOUTHERN UTE INDIAN TRIBE,356 Ouray Dr,Ignacio,CO,81137,100,211111
1006520,110011639110,2017,"Cascades Tissue Group-Oregon, a division of Cascades Holding US Inc",1300 KASTER ROAD,SAINT HELENS,OR,97051,COLUMBIA COUNTY,CASCADES USA INC,148 Hudson River Road,Waterford,NY,12188,100,322121
1006523,110043973153,2017,Atmos Energy Corporation - APT Howard,5430 LBJ Freeway,Dallas,TX,75240,DALLAS COUNTY,ATMOS ENERGY CORP,"5420 LBJ Freeway, Suite 1800",Dallas,TX,75240,100,486210
1006524,110043969943,2017,Indiana Natural Gas Corporation,1080 W Hospital Rd,Paoli,IN,47454,ORANGE COUNTY,MIDWEST NATURAL GAS CORP,101 SE Third St,Washington,IN,47501,100,221210
1006525,110010507488,2017,CARGILL INC-CEDAR RAPIDS,1710 16TH STREET SOUTHEAST,CEDAR RAPIDS,IA,52401,LINN COUNTY,CARGILL INC,15407 McGinty Rd.,Wayzata,MN,55391,100,311221
1006526,110043969532,2017,Booneville Municipal Gas System,200 N College St,Booneville,MS,38829,PRENTISS COUNTY,CITY OF BOONEVILLE,203 N Main St,Booneville,MS,38829,100,221210
1006528,110043809867,2017,"Black Hills Colorado Gas, Inc. dba Black Hills Energy",7060 Alegre Street,Fountain,CO,80817,EL PASO COUNTY,BLACK HILLS CORP,7001 Mt Rushmore Road,Rapid City,SD,57709,100,221210
1006529,110013921435,2017,ACADIA PARISH POLICE JURY - ACADIA PARISH SANITARY LANDFILL,611 PETAL RD,EGAN,LA,70531,ACADIA PARISH,ACADIA PARISH POLICE JURY,505 N.E. Court Circle,Crowley,LA,70527,100,562111
1006530,110000391898,2017,Cleveland-Cliffs Steel Corporation - Mansfield Works,913 BOWMAN STREET,MANSFIELD,OH,44903,RICHLAND COUNTY,AK STEEL CORP,9227 Centre Pointe Drive,West Chester,OH,45069,100,331111
1006531,110015714761,2017,GOODWAY REFINING LLC,4745 ROSS ROAD,ATMORE,AL,36502,ESCAMBIA COUNTY,GOODWAY REFINING LLC,315 Belleville Avenue,Brewton,AL,36426,100,324110
1006532,110013931807,2017,TOYTOWN SLF,10550 16th Street North,ST PETERSBURG,FL,33716,PINELLAS COUNTY,PINELLAS COUNTY BOARD OF COUNTY COMMISSIONERS,315 Court Street ,Clearwater,FL,33756,100,562212
1006534,110037236103,2017,FLINT HILLS RESOURCES ARTHUR LLC,2585 QUAIL AVE,ARTHUR,IA,51431,IDA COUNTY,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220-3203,100,325193
1006535,110000377896,2017,OHIO VALLEY ALUMINUM CO INC,1100 BROOKS INDL. RD.,SHELBYVILLE,KY,40065,SHELBY COUNTY,INTERLOCK INDS INC,545 S 3rd St #310,Louisville,KY,40202,100,331314
1006538,110034105723,2017,Weatherford Landfill,3131 Old Brock Road,Weatherford,TX,76086,PARKER COUNTY,PROGRESSIVE WASTE SOLUTIONS,"2301 Eagle Parkway, Suite 200",Fort Worth,TX,76177,100,562212
1006539,110000747988,2017,La Cygne Generating Station,25166 E 2200 RD,LA CYGNE,KS,66040,Linn,WESTAR ENERGY INC,P.O. Box 889,Topeka,KS,66061-0889,49.9,221112
1006539,110000747988,2017,La Cygne Generating Station,25166 E 2200 RD,LA CYGNE,KS,66040,Linn,GREAT PLAINS ENERGY INC,1200 Main St.,Kansas City,MO,64105,50.1,221112
1006540,110000412964,2017,TITAN TIRE CORP,2345 EAST MARKET STREET,DES MOINES,IA,50317,POLK COUNTY,TITAN INTERNATIONAL INC,2701 SPRUCE STREET,QUINCY,IL,62301,100,326211
1006542,110000377814,2017,Trimble County,487 CORN CREEK ROAD,BEDFORD,KY,40006,Trimble,LG&E & KU ENERGY LLC,220 West Main Street,Louisville,KY,40202,100,221112
1006543,110006134691,2017,BASF TOTAL PETROCHEMICALS LLC,7501 GULFWAY DR,PORT ARTHUR,TX,77642,JEFFERSON COUNTY,BASF CORP,100 Campus Drive,Florham Park,NJ,7932,100,325110
1006544,110016791480,2017,"CANTON, CITY OF, CANTON SANITARY LANDFILL",303 SOLDIER COLONY ROAD,CANTON,MS,39046,MADISON COUNTY,CITY OF CANTON SANITARY LANDFILL,226 East Peace Street,Canton,MS,39046,100,562212
1006545,110033728330,2017,IESI Hardin County Landfill,2525 FM 770,Kountze,TX,77625,HARDIN COUNTY,REPUBLIC SERVICES INC,18500 N. ALLIED WAY,PHOENIX,AZ,85054,100,562212
1006549,110000592831,2017,Merom,5500 W OLD 54,SULLIVAN,IN,47882,Sullivan,HOOSIER ENERGY REC INC,2501 South Cooperative Way,Bloomington,IN,47402-0908,100,221112
1006550,110017403512,2017,Cathcart Landfill,8915 Cathcart Way,SNOHOMISH,WA,98296,SNOHOMISH COUNTY,SNOHOMISH COUNTY,3000 Rockefeller Ave,Everett,WA,98201,100,562111
1006551,110000846167,2017,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 08,2481 S BROOKSIDE RD,LAPEL,IN,46051,MADISON COUNTY,OWENS-ILLINOIS INC,One Michael Owens Way,Perrysburg,OH,43551,100,327213
1006552,110016688011,2017,PureField Ingredients LLC,1224 EAST 15TH STREET,RUSSELL,KS,67665,RUSSELL COUNTY,WHITE ENERGY HOLDING CO LLC,"2745 N. Dallas Parkway, Suite 670",Plano,TX,75093,100,325193
1006553,110001234030,2017,"Advanced Tri-Gen Power Systems, LLC",1823 East Neal Lane,Mossville,IL,61552,PEORIA COUNTY,CATERPILLAR INC,100 NE ADAMS ST,PEORIA,IL,61602,100,221112
1006554,110005980741,2017,Rockford Energy Center,136 HARRISON AVE,ROCKFORD,IL,61104,Winnebago,"LS Power Development, LLC","Two Tower Center, 11th Floor",East Brunswick,NJ,8816,100,221112
1006556,110007007416,2017,Afton Generating Station,10100 WEST AFTON ROAD,LA MESA,NM,88044,Dona Ana,PNM RESOURCES INC,"414 Silver Avenue, SW",Albuquerque,NM,87102,100,221112
1006558,110000392487,2017,Essity Operations Wausau LLC,700 Columbia Avenue,Middletown,OH,45042,BUTLER COUNTY,WAUSAU PAPER CORP,1150 Industry Rd,Harrodsburg,KY,40330,100,322121
1006560,110012338684,2017,NEW HOPE POWER COMPANY,8001 HIGHWAY 27 SOUTH,SOUTH BAY,FL,33493,PALM BEACH COUNTY,FLORIDA CRYSTALS CORP,1 North Clematis Street,West Palm Beach,FL,33401,100,221119
1006562,110000825037,2017,LINDE TEXAS CITY,703 6TH STREET SOUTH,TEXAS CITY,TX,77590,GALVESTON COUNTY,PRAXAIR INC,10 Riverview Drive,Danbury,CT,6810,100,325120
1006564,110055372500,2017,Greylock Energy,500 Corporate Landing,Charleston,WV,25311,KANAWHA COUNTY,ENERGY CORP OF AMERICA,500 Corporate Landing,Charleston,WV,25311,100,211111
1006565,110000597319,2017,"Cos-Mar Company, Styrene Monomer Plant",6325 Highway 75,Carville,LA,70721,IBERVILLE PARISH,TOTAL HOLDINGS USA INC,"1201 Louisiana Street, Suite 1800",Houston,TX,77002,50,325110
1006565,110000597319,2017,"Cos-Mar Company, Styrene Monomer Plant",6325 Highway 75,Carville,LA,70721,IBERVILLE PARISH,SABIC INNOVATIVE PLASTICS HOLDING US LP,1 Plastics Avenue,Pittsfield,MA,1201,50,325110
1006566,110009432417,2017,Mustang,501 MUSTANG PLANT RD,OKLAHOMA CITY,OK,73127,Canadian,OGE ENERGY CORP,321 N Harvey,Oklahoma City,OK,73101,100,221112
1006567,110043971583,2017,Gluckstadt CO2 Dehydration Facility,Twelve Oaks Drive,Canton,MS,39046,MADISON COUNTY,DENBURY RESOURCES INC,5320 Legacy Drive,Plano,TX,75024,100,211111
1006569,110043969630,2017,Philadelphia Gas Works - Corporate,800 West Montgomery Avenue,Philadelphia,PA,19122,PHILADELPHIA COUNTY,PHILADELPHIA GAS WORKS,800 West Montgomery Avenue,Philadelphia,PA,19122,100,221210
1006570,110000418174,2017,Molson Coors-MILWAUKEE BREWERY,4000 W STATE ST,MILWAUKEE,WI,53208,MILWAUKEE COUNTY,MILLERCOORS LLC,250 Suite 800 South Wacker Drive,Chicago,IL,60606,100,312120
1006572,110001919960,2017,CERTAINTEED GYPSUM SEATTLE,5931 E MARGINAL WY S,SEATTLE,WA,98134,KING COUNTY,SAINT-GOBAIN CORP,"750 E. Swedesford Road, Valley Forge, PA",Valley Forge,PA,19482,100,327420
1006573,110007116101,2017,Stepan,4600 HIGHWAY 421 NORTH,WILMINGTON,NC,28401,NEW HANOVER COUNTY,KOCH INDUSTRIES INC,4111 E 37th Street North,Wichita,KS,67220,100,325211
1006575,110000596846,2017,"KOCH FERTILIZER BEATRICE, LLC",21178 SOUTHWEST 89TH ROAD,BEATRICE,NE,68310,GAGE COUNTY,KOCH INDUSTRIES INC,4111 East 37th Street North,Wichita,KS,67220,100,325311
1006577,110002471450,2017,Plant X,5M S OF EARTH ON FM RD 1055,EARTH,TX,79031,Lamb,XCEL ENERGY,414 Nicollet Mall,Minneapolis,MN,55401,100,221112
1006578,110002042502,2017,OXBOW CALCINING,3901 COKE DOCK RD,PORT ARTHUR,TX,77640,JEFFERSON COUNTY,OXBOW CARBON & MINERALS HOLDINGS INC,"1601 Forum Place, Suite 1400",West Palm Beach,FL,33401,100,324199
1006579,110043803952,2017,"Black Hills Wyoming Gas LLC, dba Black Hills Energy",1301 W 24TH ST,Cheyenne,WY,82001,LARAMIE COUNTY,BLACK HILLS CORP,7001 Mt Rushmore Road,Rapid City,SD,57709,100,221210
1006580,110000471515,2017,UNITED DAIRYMEN OF ARIZONA - DAIRY,2008 SOUTH HARDY DRIVE,TEMPE,AZ,85282,MARICOPA COUNTY,UNITED DAIRYMEN OF ARIZONA,2008 South Hardy Drive,Tempe,AZ,85282,100,311514
1006582,110043973536,2017,Crawdad No. 1 Mine,2020 Lazzelle Union Road,MAIDSVILLE,WV,26541,MONONGALIA COUNTY,MEPCO INTERMEDIATE HOLDINGS LLC,308 Dents Run Road,Morgantown,WV,26501,100,212112
1006585,110000366657,2017,"BLUESTONE COKE, L.L.C. COKE PLANT",3500 35TH AVENUE NORTH,BIRMINGHAM,AL,35207,JEFFERSON COUNTY,MONTEREY COAL RESOURCES LLC,16620 Lee Hwy,Buchanan,VA,24066,100,324199
1006586,110003155870,2017,NORTHERN NATURAL GAS-CLIFTON,2930 GAS CITY ROAD,CLIFTON,KS,66937,CLAY COUNTY,NORTHERN NATURAL GAS CO,1111 S. 103rd St.,Omaha,NE,68124,100,486210
1006587,110070266418,2017,St. Johns River Power,11201 NEW BURLIN ROAD,JACKSONVILLE,FL,32226,Duval,JEA,21 W Church Street,Jacksonville,FL,32202-3139,80,221112
1006587,110070266418,2017,St. Johns River Power,11201 NEW BURLIN ROAD,JACKSONVILLE,FL,32226,Duval,FLORIDA POWER & LIGHT CO,700 Universe Blvd,Juno Beach,FL,33408-0420,20,221112
1006588,110070081950,2017,AutoZone Parts Inc.,"123 South Front Street, Dept 8190",Memphis,TN,38103,SHELBY COUNTY,AUTOZONE INC,123 S. Front Street,Memphis,TN,38013,100,441310
1006589,110000606522,2017,Gerald Gentleman Station,6089 SOUTH HWY 25,SUTHERLAND,NE,69165,Lincoln,NEBRASKA PUBLIC POWER DISTRICT,1414 15th Street,Columbus,NE,68601,100,221112
1006593,110000450985,2017,McClellan,1625 Bradley Ferry Road,CAMDEN,AR,71701,Ouachita,ARKANSAS ELECTRIC COOPERATIVE CORP,1 Cooperative Way,Little Rock,AR,72209,100,221112
1006594,110012534784,2017,Leprino Foods - Lemoore West,351 North Belle Haven Drive,Lemore,CA,93245,KINGS COUNTY,LEPRINO FOODS INC,1830 W. 38 th ave,Denver,CO,80211,100,311513
1006597,110013931415,2017,WEST NASSAU SANITARY LANDFILL,46026 LANDFILL RD,CALLAHAN,FL,32011,NASSAU COUNTY,NASSA COUNTY BOARD OF COUNTY COMMISSIONERS,"96135 Nassau Place, Suite 1",Yulee,FL,32097,100,562212
1006599,110000558986,2017,Newcastle Gas Plant,923 Grieves Road,Newcastle,WY,82701,WESTON COUNTY,ANADARKO PETROLEUM CORP,1201 Lake Robbins Drive,The Woodlands,TX,77380,100,211111
1006602,110005024491,2017,LUBBOCK POWER & LIGHT BRANDON STATION,,LUBBOCK,TX,79409,LUBBOCK COUNTY,CITY OF LUBBOCK TEXAS,1625 13th Street ,Lubbock,TX,79401,100,221112
1006603,110043815057,2017,"Black Hills Gas Distribution Wyoming LLC, dba Black Hills Energy",1301 West 24th Street,Cheyenne,WY,82001,JEFFERSON COUNTY,BLACK HILLS CORP,7001 Mt Rushmore Road,Rapid City,SD,57709,100,221210
1006604,110043815057,2017,Black Hills Energy Arkansas LLC.,655 E. Millsap Road Suite 104,Fayetteville,AR,72703,JEFFERSON COUNTY,BLACK HILLS CORP,7001 Mt Rushmore Road,Rapid City,SD,57709,100,221210
1006605,110043815057,2017,"Black Hills Gas Distribution Nebraska LLC, dba Black Hills Energy",1600 Windhoek Drive,Lincoln,NE,68512,JEFFERSON COUNTY,BLACK HILLS CORP,7001 Mt Rushmore Road,Rapid City,SD,57709,100,221210
1006608,110000324845,2017,FINCH PAPER LLC,1 GLEN STREET,GLENS FALLS,NY,12801,WARREN COUNTY,ATLAS HOLDINGS LLC,One Sound Shore Drive Suite 203,Greenwich,CT,6830,100,322121
1006609,110022523447,2017,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,121 ZEH AVE ,BREWSTER,MN,56119,NOBLES COUNTY,MINNESOTA SOYBEAN PROCESSORS,121 Zeh Avenue & Hwy 60,Brewster,MN,56119,100,311222
1006610,110011730733,2017,"MIDWEST ENERGY, INC.",1330 Canterbury,HAYS,KS,67601,ELLIS COUNTY,MIDWEST ENERGY INC,1330 Canterbury Road,Hays,KS,67601,100,221210
1006611,110070081952,2017,MGM RESORTS INTERNATIONAL,4882 Frank Sinatra Dr,LAS VEGAS,NV,89158,CLARK COUNTY,MGM RESORTS INTERNATIONAL,4882 Frank Sinatra Drive,Las Vegas,NV,89158,100,721120
1006614,110041057138,2017,JOHNS HOPKINS - HOMEWOOD CAMPUS,"3400       CHARLES STREET, NORTH",BALTIMORE,MD,21218,BALTIMORE CITY,THE JOHNS HOPKINS UNIVERSITY,3400 North Charles Street,Baltimore,MD,21218,100,611310
1006615,110043970959,2017,City of Corpus Christi Gas Department,4225 S. Port Avenue,Corpus Christi,TX,78415,NUECES COUNTY,CITY OF CORPUS CHRISTI,1201 Leopard St,Corpus Christi,TX,78401,100,221210
1006617,110042082572,2017,PARIS PLANT,"500 LOOP 286 N,W.--SUITE 100",PARIS,TX,75461,LAMAR COUNTY,CAMPBELL SOUP CO,1 Campbell Place,Camden,NJ,8103,100,311422
1006621,110040860128,2017,WESTLAKE VINYLS INC,2672INDUSTRIAL PKWY,CALVERT CITY,KY,42029,MARSHALL COUNTY,WESTLAKE CHEMICAL CORP,2801 Post Oak Blvd.,Houston,TX,77056,100,325110
1006625,110000389482,2017,CARGILL INC SALT DIV,2065 MANCHESTER ROAD,AKRON,OH,44314,SUMMIT COUNTY,CARGILL INC,15407 West McGinty Rd. ,Wayzata,MN,55391,100,311942
1006626,110000381015,2017,INTERNATIONAL PAPER - HENDERSON MILL,1500 COMMONWEALTH DRIVE,HENDERSON,KY,42420,HENDERSON COUNTY,INTERNATIONAL PAPER CO,6400 Poplar Avenue,Memphis,TN,38197,100,322130
1006627,110017428988,2017,Los Angeles Refinery (LAR),2350 E. 223rd Street,CARSON,CA,90810,LOS ANGELES COUNTY,TESORO CORP,19100 Ridgewood Parkway,San Antonio,TX,78259,100,324110
1006628,110013829330,2017,Grayson Power Plant,800 AIR WAY,GLENDALE,CA,91201,Los Angeles,CITY OF GLENDALE,141 N. Glendale Avenue,Glendale,CA,91206,100,221112
1006629,110002332896,2017,City of Long Beach Gas and Oil Department,2400 E. Spring St,Long Beach,CA,90806,LOS ANGELES COUNTY,CITY OF LONG BEACH,333 W. Ocean Blvd.,Long Beach,CA,90802,100,221210
1006630,110043810276,2017,Port Washington Generating Station,146 SOUTH WISCONSIN ST,PORT WASHINGTON,WI,53074,Ozaukee,WEC ENERGY GROUP,231 W. Michigan St.,Milwaukee,WI,53203,100,221112
1006631,110000419299,2017,Valley (WEPCO),1035 WEST CANAL ST,MILWAUKEE,WI,53233,Milwaukee,WEC ENERGY GROUP,231 W. Michigan St.,Milwaukee,WI,53203,100,221112
